descriptor,PC1,PC2,PC3,PC4
vbur_ovtot_min_vburminconf,0.01836341528587673,-0.05098601808621638,0.0030562026247631124,0.08445369770904358
vbur_ovtot_max_boltz,0.10658472120051536,0.052159381502812824,-0.04229827703086503,-0.0050615216489790435
vbur_ovtot_max_min,0.10435867542024319,0.032135280836886194,-0.06859998285074596,0.00856506753422759
vbur_ovtot_max_max,0.11319892164844268,0.06477970908546728,-0.0017421100022561396,-0.01987480445560533
vbur_ovtot_max_delta,0.0717788702629304,0.08306879166440188,0.10087761200800077,-0.05353270824224792
vbur_ovtot_max_vburminconf,0.11487465111811038,0.04595124005772786,-0.017000816656732656,-0.013384344133590933
vbur_near_vbur_boltz,0.09410125384036507,-0.08127998524095803,0.07241569965908833,0.06004599046255434
vbur_near_vbur_min,0.08492502014094386,-0.1199503148392897,0.014654827389793542,0.09244391247119665
vbur_near_vbur_max,0.08772919387424796,-0.03853913143682721,0.1269814325680385,0.029766948621597022
vbur_near_vbur_delta,0.03811070344971054,0.06528126713990745,0.16261807761483665,-0.05022002684355435
vbur_near_vbur_vburminconf,0.08509521280774106,-0.11957318168422956,0.01540794148847765,0.09306499787452152
vbur_far_vbur_boltz,0.08496235487539971,-0.049962130283289864,0.08896655252391075,0.03601364135599266
vbur_far_vbur_min,0.04223550169327733,-0.08635512173959133,0.010749089349907006,0.1554262304398789
vbur_far_vbur_max,0.08742236300590632,-0.016534473795659373,0.12842467953522185,0.0016589987298784709
vbur_far_vbur_delta,0.07913222554620428,0.012564156846068384,0.13426668595777053,-0.0528187179004753
vbur_far_vbur_vburminconf,0.0429582967884415,-0.0865060875529808,0.011323993562240193,0.155924062971349
vbur_near_vtot_boltz,0.11506071235510834,0.028664617205673308,-0.055190966112143004,0.0113033756135379
vbur_near_vtot_min,0.11083740220106812,0.018227487082339865,-0.07311840687173785,0.02137465156223502
vbur_near_vtot_max,0.12250452549689954,0.02855114057645743,-0.030299868352711225,-0.0007543345155251065
vbur_near_vtot_delta,0.08481639199061834,0.04242062063293103,0.11517095247694718,-0.06622867064802956
vbur_near_vtot_vburminconf,0.12256194750684286,0.027643052163886687,-0.030730548031453236,-0.0004079262939965425
vbur_far_vtot_boltz,0.08941888727006182,-0.022507635986584448,0.08091580412453393,0.022627550318738556
vbur_far_vtot_min,0.045409745452284815,-0.06442626315011955,0.005508080714775333,0.1371916338486656
vbur_far_vtot_max,0.0953930097226616,0.01352952451190019,0.10660219917461285,-0.007512774495356419
vbur_far_vtot_delta,0.08546204564292627,0.040868380712625156,0.11385508751218223,-0.0638337216818765
vbur_far_vtot_vburminconf,0.04976608020873495,-0.05657653567863526,0.004381567486746293,0.12878891135533524
sterimol_B1_boltz,0.09670767643758144,-0.025856864513991613,-0.05784635617796631,0.0007211750045217016
sterimol_B1_min,0.07917305530823253,-0.06524119464845161,-0.10548017122234232,0.013543022272769205
sterimol_B1_max,0.10074636742046505,0.02048618271977278,-0.015016074204779592,-0.010427905652605913
sterimol_B1_delta,0.040771363076115785,0.10295921605776219,0.10295248858794959,-0.029519914608607607
sterimol_B1_vburminconf,0.09573785294056539,-0.02750714232499672,-0.056035442957985585,0.0008876707664997315
