model,method,completed_fits,expected_fits,complete_method,run_complete,aggregation,r2,rmse,mae,kendall_tau,predictive_nll,mean_predictive_std,pit_cdf_mae,abs_residual_std_spearman,coverage_50,width_50,coverage_80,width_80,coverage_95,width_95,n_test
ligand_ohe,lolo,4,4,True,True,mean_split_metrics,0.3840817612811699,13.936840526617027,9.878220741203215,0.7617554668905593,4.434462824425825,11.188212451964407,0.15292822404967776,-0.22692294804546648,0.5987913574407092,15.092669243732326,0.7714939021390105,28.676542366921154,0.8544384111057683,43.85698691446561,
ligand_ohe,lolo,4,4,True,True,pooled_predictions,0.6790801942214022,15.45845384786676,9.880927958233862,0.6925835339421821,4.4351518645576835,11.188214140987276,0.0506435017711632,-0.2919108957611972,0.5987357774968395,15.092671522189553,0.7714285714285715,28.67654669606096,0.8543615676359039,43.8569935353136,3955.0
ligand_ohe,iid_matched,4,4,True,True,mean_split_metrics,0.9376354960557116,6.808035652732535,4.706045459714747,0.8396755975169081,3.536520047501181,11.575245813308577,0.10687868351684134,0.002439681311045716,0.817445340035942,15.614769314153486,0.9552450436583798,29.66854878721838,0.9883705579184797,45.37412981256571,
ligand_ohe,iid_matched,4,4,True,True,pooled_predictions,0.9376490362620118,6.813799948615756,4.706029198523456,0.8399535415402145,3.536522115264425,11.575260356464216,0.10668560914245662,9.126731699971566e-06,0.8174462705436156,15.614788932572315,0.9552465233881163,29.668586062826137,0.9883691529709229,45.374186820688266,3955.0
ligand_ohe,kfold,5,5,True,True,mean_split_metrics,0.9381294433424852,6.777327058135552,4.672728840339329,0.841158104248632,3.534051118674841,11.533638895567691,0.10717742924734952,-0.007828325664104761,0.8123893805309734,15.558642435046526,0.9549936788874842,29.561905966081735,0.9868520859671301,45.211033692006,
ligand_ohe,kfold,5,5,True,True,pooled_predictions,0.9381870116879516,6.784340915473666,4.672728840339328,0.8408855638681254,3.534051118674841,11.533638895567691,0.10693845364308871,-0.009031809441402036,0.8123893805309734,15.558642435046526,0.9549936788874842,29.56190596608174,0.9868520859671303,45.211033692006,3955.0
ligand_ohe,kfold_5,5,5,True,True,mean_split_metrics,0.9374314636832077,6.806802876119025,4.698811272144772,0.8409379952338482,3.5347774362829667,11.551448809964919,0.10647236860222051,0.0041666824527541845,0.8141592920353983,15.582667644472128,0.9529709228824272,29.607554613437706,0.9871049304677623,45.280847273578615,
ligand_ohe,kfold_5,5,5,True,True,pooled_predictions,0.9376865812561098,6.81174815513412,4.698811272144771,0.8405929905866983,3.5347774362829663,11.551448809964919,0.10645279192900325,0.0060754857604481405,0.8141592920353983,15.582667644472126,0.9529709228824274,29.607554613437703,0.9871049304677624,45.28084727357862,3955.0
selected_2,lolo,4,4,True,True,mean_split_metrics,0.6403607512507383,12.954204786673348,10.153880702079139,0.6816996046887027,3.970639713316668,14.392122279692138,0.07953722993064846,-0.1539174561424167,0.5954931454183368,19.41467792244202,0.8426020501335785,36.88849367809756,0.9557230706663002,56.41608265858618,
selected_2,lolo,4,4,True,True,pooled_predictions,0.7398395559305555,13.918371555526617,10.147993318125524,0.6763504197190628,3.9702452777527193,14.38986256547583,0.034180320686935946,0.30834712435435024,0.5957016434892541,19.41162961428748,0.8427307206068269,36.882701797514386,0.9557522123893806,56.40722474162755,3955.0
selected_2,iid_matched,4,4,True,True,mean_split_metrics,0.9352480462630376,6.938295319256574,4.842626576462429,0.8362394568960383,3.5591646908942707,11.827437967879757,0.10465346919696249,-0.020993775668433176,0.8134021299067066,15.954971360829738,0.9549917513703369,30.314943288235895,0.9876111927559429,46.36270489285186,
selected_2,iid_matched,4,4,True,True,pooled_predictions,0.9352650915922178,6.942838487007205,4.842618476129087,0.8366431659715814,3.5591662179633476,11.82744128279077,0.10448260755279068,-0.02410554436007774,0.8134007585335019,15.954975832576743,0.9549936788874842,30.3149517846947,0.9876106194690265,46.362717887064264,3955.0
selected_2,kfold,5,5,True,True,mean_split_metrics,0.9361523120650359,6.884855541466858,4.800324156294421,0.8389538529230098,3.5554838143524896,11.79248574229167,0.10531033533188967,-0.03391009908653014,0.8121365360303413,15.907821525018326,0.9534766118836915,30.225357129392535,0.9878634639696587,46.22569468618751,
selected_2,kfold,5,5,True,True,pooled_predictions,0.9362358559202306,6.890584463002261,4.800324156294421,0.8387526151514121,3.55548381435249,11.79248574229167,0.10491069081623713,-0.03458136844668915,0.8121365360303413,15.907821525018324,0.9534766118836915,30.225357129392535,0.9878634639696586,46.22569468618751,3955.0
selected_2,kfold_5,5,5,True,True,mean_split_metrics,0.9342115772009152,6.978985550883773,4.867689345966102,0.8373240073703274,3.5615819216277496,11.838807481700641,0.10384353681891575,-0.019762450312467116,0.80480404551201,15.97030860190354,0.9544879898862199,30.34408452470917,0.988621997471555,46.40727256807318,
selected_2,kfold_5,5,5,True,True,pooled_predictions,0.9344607131415555,6.9858402333392675,4.867689345966103,0.8370463074262086,3.5615819216277496,11.838807481700641,0.10380643626941707,-0.01836888096314528,0.8048040455120101,15.970308601903538,0.95448798988622,30.34408452470917,0.988621997471555,46.40727256807318,3955.0
selected_5,lolo,4,4,True,True,mean_split_metrics,0.42901727004537793,15.97741388213902,13.17911331181119,0.71170921884481,4.188026347567613,15.790452217779517,0.13752111513212328,0.004847891484008757,0.5130802727600259,21.300996343706544,0.7818156750916089,40.472557520705095,0.9392054542724078,61.89743529289696,
selected_5,lolo,4,4,True,True,pooled_predictions,0.5883681883876425,17.507424354789602,13.171402201777841,0.6090877976887236,4.187425752144773,15.788627418344452,0.04065163785657958,0.4996243341433872,0.5132743362831859,21.298534726676316,0.7820480404551201,40.46788037155947,0.9393173198482933,61.89028221055348,3955.0
selected_5,iid_matched,4,4,True,True,mean_split_metrics,0.93545605562061,6.9274033614242985,4.807981473618,0.8378037100115487,3.564877512531595,11.990940339079975,0.10775562047962305,0.005382109836851074,0.823768948309952,16.17553270784434,0.9582796899497714,30.734016727799684,0.9883697903660917,47.00362241073051,
selected_5,iid_matched,4,4,True,True,pooled_predictions,0.93546479506171,6.932121086258681,4.8079673545376265,0.8381734363404859,3.5648781318344436,11.990943298146938,0.10752425179306803,0.002576964404761817,0.8237673830594184,16.17553669956502,0.9582806573957017,30.734024312193487,0.9883691529709229,47.00363401005987,3955.0
selected_5,kfold,5,5,True,True,mean_split_metrics,0.9364331194021318,6.868550744952105,4.759327992182494,0.8405350712392348,3.560983744869168,11.947553806570175,0.10849968081511059,0.0015183351947552187,0.8176991150442479,16.117005164895524,0.9575221238938054,30.622812570476714,0.9886219974715548,46.83355032846394,
selected_5,kfold,5,5,True,True,pooled_predictions,0.9365144585265386,6.875514580308117,4.759327992182494,0.8402102948740461,3.5609837448691684,11.947553806570177,0.10819766932445457,0.0004775403812210283,0.8176991150442477,16.117005164895527,0.9575221238938053,30.622812570476714,0.988621997471555,46.83355032846394,3955.0
selected_5,kfold_5,5,5,True,True,mean_split_metrics,0.9344262246779514,6.966930867003424,4.825006291363577,0.8383617054284832,3.567240521948753,11.989128612175902,0.10718173511409294,0.0058331381908181944,0.8146649810366625,16.173088725390443,0.9560050568900126,30.729373084899187,0.9888748419721871,46.99652057176691,
selected_5,kfold_5,5,5,True,True,pooled_predictions,0.934683793716699,6.9739410068878405,4.825006291363578,0.8382367278309614,3.5672405219487535,11.989128612175904,0.10710367876231364,0.006108875731025557,0.8146649810366624,16.173088725390443,0.9560050568900127,30.729373084899184,0.9888748419721871,46.99652057176691,3955.0
pc_top,lolo,4,4,True,True,mean_split_metrics,-0.28817002433114963,28.08568650813873,24.182228906152964,0.829841123847311,4.968473330310499,19.14975914458534,0.1445078314932731,-0.08636759244514884,0.25561401304073744,25.832632523492993,0.5038835482147,49.08280762309073,0.8595776672249209,75.06567647200764,
pc_top,lolo,4,4,True,True,pooled_predictions,-0.06515555701844611,28.162701501161745,24.180649978822125,-0.12522994082803796,4.9682573583240375,19.150474717131758,0.09608591706199696,-0.058636142381132884,0.2556257901390645,25.833597816189155,0.5039190897597977,49.08464170932498,0.8596713021491783,75.06848146484626,3955.0
pc_top,iid_matched,4,4,True,True,mean_split_metrics,0.9370780314772085,6.838288224687288,4.680975773288853,0.8394394926317525,3.5528799521482997,11.911037316693761,0.11176449411478317,0.0795104124422408,0.829835682384775,16.06774516862596,0.9603014229397869,30.52921704093809,0.9883700462168878,46.69040831846475,
pc_top,iid_matched,4,4,True,True,pooled_predictions,0.937093988697054,6.844060936632767,4.68095522112698,0.8397370924423314,3.552881349312685,11.911041675234866,0.11163735589741021,0.07756024619843058,0.8298356510745891,16.067751048208567,0.9603034134007585,30.529228212328444,0.9883691529709229,46.69042540363193,3955.0
pc_top,kfold,5,5,True,True,mean_split_metrics,0.9386243890416166,6.748241925927145,4.6134311206630825,0.8418632413623074,3.546174636783719,11.84358915432666,0.11255931206268541,0.05781897129046228,0.8278128950695323,15.97675898025362,0.9597977243994944,30.35634044478876,0.990644753476612,46.426016380338886,
pc_top,kfold,5,5,True,True,pooled_predictions,0.9386908348988202,6.7566355569523,4.613431120663082,0.8418582540806007,3.546174636783719,11.84358915432666,0.11230326319610469,0.05556710848832165,0.8278128950695323,15.976758980253623,0.9597977243994943,30.356340444788763,0.9906447534766119,46.4260163803389,3955.0
pc_top,kfold_5,5,5,True,True,mean_split_metrics,0.9369460418588126,6.828600773713506,4.664569601130249,0.841120958694327,3.5493923242153906,11.859789829519395,0.11165307731784554,0.08288773007611305,0.8308470290771176,15.998613358981135,0.9585335018963338,30.397864446101018,0.9901390644753476,46.48952186014488,
pc_top,kfold_5,5,5,True,True,pooled_predictions,0.9372657048206995,6.834713350418404,4.66456960113025,0.8406987642988697,3.54939232421539,11.859789829519395,0.11164486613010226,0.08549851444945224,0.8308470290771176,15.998613358981133,0.9585335018963338,30.39786444610102,0.9901390644753476,46.48952186014488,3955.0
pc_scores,lolo,4,4,True,True,mean_split_metrics,0.36314972642666044,15.055608037111092,12.704296084379308,0.6702809613303177,4.111249851484498,14.152344489002353,0.1309735140814836,0.151882769636118,0.46824734629327547,19.09122259815218,0.7595778479785518,36.27391847201492,0.9236759195745161,55.476170990497046,
pc_scores,lolo,4,4,True,True,pooled_predictions,0.6413106902392878,16.34282047389809,12.704715391174274,0.6246146115964112,4.111258005784069,14.152015087788385,0.05637581204390981,0.5423467152890312,0.46826801517067,19.090778242667135,0.7595448798988622,36.273074182732024,0.9236409608091024,55.47487976146537,3955.0
pc_scores,iid_matched,4,4,True,True,mean_split_metrics,0.934937137180176,6.954662674079406,4.827936999505238,0.8343713942134348,3.5580997678106994,11.884763544707056,0.10658537575899532,0.03951314352461173,0.8164349852425261,16.03230238881792,0.9554978242448309,30.461874653693446,0.9888758632405857,46.587417024800835,
pc_scores,iid_matched,4,4,True,True,pooled_predictions,0.93494411501082,6.960029621228872,4.827912559857752,0.8347744014370168,3.5581008661202147,11.884778745436638,0.10649034309246347,0.038765763937604274,0.8164348925410873,16.032322894290516,0.9554993678887485,30.461913614731028,0.9888748419721871,46.58747661056587,3955.0
pc_scores,kfold,5,5,True,True,mean_split_metrics,0.9359616843339313,6.894195800850882,4.784788182003264,0.837373352653868,3.5558119915760136,11.880196089569747,0.1074227635152896,0.04139231777520117,0.8149178255372945,16.026140985468732,0.9587863463969658,30.450167795129904,0.9891276864728191,46.56951292966058,
pc_scores,kfold,5,5,True,True,pooled_predictions,0.9360183662890704,6.902325818354258,4.784788182003264,0.8367447119625406,3.555811991576014,11.880196089569747,0.10719880837641287,0.03907565053371415,0.8149178255372945,16.026140985468732,0.9587863463969659,30.450167795129897,0.9891276864728192,46.56951292966058,3955.0
pc_scores,kfold_5,5,5,True,True,mean_split_metrics,0.9347700302798916,6.94717716548922,4.82944009172442,0.8357301909483299,3.557571097382909,11.89163843461144,0.10631510432964912,0.057906118749627214,0.8116308470290772,16.041576474366387,0.9572692793931731,30.479495705533264,0.9896333754740834,46.61436609802138,
pc_scores,kfold_5,5,5,True,True,pooled_predictions,0.9350782058684413,6.952853039538193,4.829440091724419,0.8355134747468022,3.5575710973829087,11.89163843461144,0.10620745766106317,0.058757469216275705,0.8116308470290771,16.041576474366387,0.9572692793931732,30.479495705533264,0.9896333754740835,46.61436609802138,3955.0
