model,method,completed_fits,expected_fits,complete_method,run_complete,aggregation,r2,rmse,mae,kendall_tau,predictive_nll,mean_predictive_std,pit_cdf_mae,abs_residual_std_spearman,coverage_50,width_50,coverage_80,width_80,coverage_95,width_95,n_test
selected_2,kfold,5,5,True,True,mean_split_metrics,0.9163175657656287,7.883499322390887,5.728407456268489,0.8191197730461228,3.7566519295223912,14.850943580801054,0.10966466811030029,0.006101202228096949,0.8313527180783818,20.033618451981216,0.9714285714285713,38.06449999158026,0.9949431099873578,58.21462910961276,
selected_2,kfold,5,5,True,True,pooled_predictions,0.9163833825850376,7.890673812995295,5.728407456268488,0.8191449906615095,3.7566519295223912,14.850943580801056,0.10939154598139966,0.005848711553604891,0.8313527180783818,20.033618451981216,0.9714285714285714,38.06449999158025,0.9949431099873578,58.21462910961276,3955.0
selected_2,kfold_5,5,5,True,True,mean_split_metrics,0.9138354645952335,7.986155182267564,5.791430933084025,0.818236300935671,3.7603676778476887,14.860017763227034,0.10859706349901739,0.03728751788472638,0.8369152970922882,20.04585933805668,0.9714285714285715,38.087758056968354,0.993426042983565,58.25019925110089,
selected_2,kfold_5,5,5,True,True,pooled_predictions,0.914200814441887,7.9929919581792035,5.791430933084025,0.8186732512527433,3.760367677847688,14.860017763227036,0.10855540674168557,0.03434577359962355,0.8369152970922883,20.045859338056683,0.9714285714285714,38.08775805696837,0.9934260429835651,58.25019925110089,3955.0
selected_5,lolo,4,4,True,True,mean_split_metrics,0.16218197275370955,18.701713788983326,15.59077259428519,0.6888410782953491,4.334093019094394,21.777577708521164,0.1320584488495796,0.028663009875718307,0.5730181270721022,29.377505896992396,0.882284077668499,55.81817761224898,0.9683219162296313,85.3665359584476,
selected_5,lolo,4,4,True,True,pooled_predictions,0.42710418348178525,20.654068773301844,15.58286270702263,0.4587689955555779,4.333669864802347,21.77558636068544,0.037307581579902604,0.5098515428833843,0.5731984829329962,29.37481960958386,0.8824273072060683,55.813073582376155,0.9683944374209861,85.35873001837018,3955.0
selected_5,iid_matched,4,4,True,True,mean_split_metrics,0.8962329350823609,8.786422489259053,6.352241170136176,0.8025936098575619,3.8323956505895036,15.857931660945722,0.10463990201188096,0.01594046353839243,0.8146588690166733,21.39202472923563,0.9699116905392515,40.64551429276855,0.9921622667152442,62.16194984950211,
selected_5,iid_matched,4,4,True,True,pooled_predictions,0.8962709530225427,8.788565366825681,6.3522115637356125,0.8028525312399515,3.8323952241436468,15.85795693717021,0.10418194790401923,0.012217615195853041,0.8146649810366624,21.39205882634431,0.9699115044247788,40.645579078338685,0.9921618204804046,62.16204893048143,3955.0
selected_5,kfold,5,5,True,True,mean_split_metrics,0.8988394251003052,8.669243603081277,6.270416733087038,0.8055426837085486,3.8269117331034144,15.868402204742626,0.10628711619581681,0.033290533045364494,0.825031605562579,21.40614927817561,0.9714285714285713,40.6723513763586,0.9931731984829331,62.20299362698306,
selected_5,kfold,5,5,True,True,pooled_predictions,0.8989170509312597,8.675744333793716,6.270416733087039,0.8052352888730637,3.826911733103414,15.868402204742624,0.10591681165588117,0.033253636204637164,0.825031605562579,21.406149278175608,0.9714285714285714,40.67235137635859,0.993173198482933,62.202993626983066,3955.0
selected_5,kfold_5,5,5,True,True,mean_split_metrics,0.8957440315930416,8.7839339498873,6.328473077848306,0.8040510942499847,3.832503058667097,15.882089537706147,0.1050972950645254,0.05194430825885963,0.8227560050568898,21.42461320975844,0.9658659924146649,40.70743342233366,0.9926675094816687,62.25664698628888,
selected_5,kfold_5,5,5,True,True,pooled_predictions,0.8961985492577452,8.791632078787693,6.328473077848306,0.8045549694541696,3.8325030586670974,15.882089537706147,0.10503561102001478,0.05207402410615906,0.8227560050568901,21.424613209758444,0.965865992414665,40.70743342233366,0.9926675094816688,62.25664698628889,3955.0
