model,method,completed_fits,expected_fits,complete_method,run_complete,aggregation,r2,rmse,mae,kendall_tau,predictive_nll,mean_predictive_std,pit_cdf_mae,abs_residual_std_spearman,coverage_50,width_50,coverage_80,width_80,coverage_95,width_95,n_test
catalyst_ohe,lolo,5,5,True,True,mean_split_metrics,0.5458743448298388,25.296752667900307,17.75224961902556,0.6088217507935803,4.721633473387795,24.859393463771323,0.06997148210910767,0.04638266623588374,0.6306069329610479,33.534812174810455,0.8150118566821722,63.71718922397069,0.9162085959379093,97.44703173300442,
catalyst_ohe,lolo,5,5,True,True,pooled_predictions,0.6077734951092181,25.476876077099877,17.61420352290153,0.6021146163621578,4.696254610796612,25.052245222438465,0.04695919591959195,0.029148101184227226,0.6303030303030303,33.794965243867004,0.8212121212121212,64.2114881704465,0.921969696969697,98.20299673569005,1320.0
catalyst_ohe,iid_matched,5,5,True,True,mean_split_metrics,0.79776004547708,18.235071392516808,11.86531701032498,0.7106230953030386,4.3634219884552525,23.266138355659713,0.08822802280228023,0.0956569731360039,0.7553030303030303,31.385543695072794,0.8992424242424242,59.63351206774597,0.9628787878787879,91.20158647283799,
catalyst_ohe,iid_matched,5,5,True,True,pooled_predictions,0.7981601968167813,18.275998453822922,11.86531701032498,0.7104026382378383,4.3634219884552525,23.266138355659717,0.08743774377437742,0.09200508187025526,0.7553030303030303,31.385543695072794,0.8992424242424243,59.63351206774596,0.9628787878787879,91.201586472838,1320.0
catalyst_ohe,kfold,5,5,True,True,mean_split_metrics,0.79776004547708,18.235071392516808,11.86531701032498,0.7106230953030386,4.3634219884552525,23.266138355659713,0.08822802280228023,0.0956569731360039,0.7553030303030303,31.385543695072794,0.8992424242424242,59.63351206774597,0.9628787878787879,91.20158647283799,
catalyst_ohe,kfold,5,5,True,True,pooled_predictions,0.7981601968167813,18.275998453822922,11.86531701032498,0.7104026382378383,4.3634219884552525,23.266138355659717,0.08743774377437742,0.09200508187025526,0.7553030303030303,31.385543695072794,0.8992424242424243,59.63351206774596,0.9628787878787879,91.201586472838,1320.0
selected_2,lolo,5,5,True,True,mean_split_metrics,0.5679584310987922,23.453152118583102,17.402712986281465,0.7027939067304806,4.561710210597328,25.128921708578112,0.10616481955482568,0.10200748932502189,0.6286182197407099,33.89840025183149,0.7949996899009173,64.40801791215195,0.9609522979426807,98.50356303827965,
selected_2,lolo,5,5,True,True,pooled_predictions,0.6527375492579081,23.97212968944819,16.902954093522347,0.6172982550174397,4.5415863503288465,25.25206449248574,0.05366936693669366,0.45096965132913214,0.6393939393939394,34.06451734294411,0.8128787878787879,64.72364556715662,0.9636363636363636,98.98627388110954,1320.0
selected_2,iid_matched,5,5,True,True,mean_split_metrics,0.7885986341211189,18.652068925554296,12.003417583803298,0.7090159353892757,4.3755480254418755,23.232648212259466,0.08768916891689169,0.11182613727373374,0.7378787878787879,31.34036617816066,0.890909090909091,59.54767337633617,0.9545454545454547,91.07030752303484,
selected_2,iid_matched,5,5,True,True,pooled_predictions,0.7889740435970853,18.687260696092935,12.0034175838033,0.708759896325646,4.3755480254418755,23.232648212259466,0.0871977197719772,0.11338881299916462,0.7378787878787879,31.340366178160657,0.8909090909090909,59.54767337633616,0.9545454545454546,91.07030752303486,1320.0
selected_2,kfold,5,5,True,True,mean_split_metrics,0.7885986341211189,18.652068925554296,12.003417583803298,0.7090159353892757,4.3755480254418755,23.232648212259466,0.08768916891689169,0.11182613727373374,0.7378787878787879,31.34036617816066,0.890909090909091,59.54767337633617,0.9545454545454547,91.07030752303484,
selected_2,kfold,5,5,True,True,pooled_predictions,0.7889740435970853,18.687260696092935,12.0034175838033,0.708759896325646,4.3755480254418755,23.232648212259466,0.0871977197719772,0.11338881299916462,0.7378787878787879,31.340366178160657,0.8909090909090909,59.54767337633616,0.9545454545454546,91.07030752303486,1320.0
selected_5,lolo,5,5,True,True,mean_split_metrics,0.24425614275642787,32.98810368339342,28.208758761793426,0.6959453625507914,4.916046029847448,27.907760780120178,0.12114354428202638,-0.024769882263712663,0.3862889662406847,37.64699719423053,0.6989401855274593,71.53046903721443,0.9707571366015388,109.39641203638999,
selected_5,lolo,5,5,True,True,pooled_predictions,0.22381038907457096,35.83947328271318,30.00604533218326,0.23189917973542248,4.96856984673752,28.72851680842313,0.07155115511551156,0.49006851280162766,0.3484848484848485,38.7541802512345,0.7007575757575758,73.63415138321804,0.9757575757575757,112.61371654752581,1320.0
selected_5,iid_matched,5,5,True,True,mean_split_metrics,0.7883080933688333,18.650161625621486,12.000385754659357,0.6999899992763613,4.3856590655135355,23.875317995476,0.09204680468046804,0.10318138145148976,0.7522727272727272,32.207314541241246,0.9007575757575758,61.19490230995488,0.9643939393939395,93.58952678114801,
selected_5,iid_matched,5,5,True,True,pooled_predictions,0.7887215056071075,18.69843901813763,12.000385754659359,0.6997774520993653,4.385659065513535,23.875317995476,0.09147014701470149,0.10469688848946745,0.7522727272727273,32.207314541241246,0.9007575757575758,61.194902309954884,0.9643939393939394,93.589526781148,1320.0
selected_5,kfold,5,5,True,True,mean_split_metrics,0.7883080933688333,18.650161625621486,12.000385754659357,0.6999899992763613,4.3856590655135355,23.875317995476,0.09204680468046804,0.10318138145148976,0.7522727272727272,32.207314541241246,0.9007575757575758,61.19490230995488,0.9643939393939395,93.58952678114801,
selected_5,kfold,5,5,True,True,pooled_predictions,0.7887215056071075,18.69843901813763,12.000385754659359,0.6997774520993653,4.385659065513535,23.875317995476,0.09147014701470149,0.10469688848946745,0.7522727272727273,32.207314541241246,0.9007575757575758,61.194902309954884,0.9643939393939394,93.589526781148,1320.0
pc_top,lolo,5,5,True,True,mean_split_metrics,0.30332283841343843,31.675422010658046,27.663942005251393,0.6333170671281378,4.872461778451553,28.69225434062803,0.11097825332036901,-0.06353461701775726,0.3842983697991642,38.705262925545284,0.7138920535361309,73.54120693847142,0.9789686594240674,112.47157028578795,
pc_top,lolo,5,5,True,True,pooled_predictions,0.30092286702027515,34.01263306595742,29.098192955509038,0.4673284604434674,4.913703855621144,29.363903916965832,0.0648034803480348,0.44595761709142734,0.346969696969697,39.61130443547206,0.7143939393939394,75.26271407057757,0.9825757575757575,115.10438824549531,1320.0
pc_top,iid_matched,5,5,True,True,mean_split_metrics,0.7890069709400654,18.61796583953086,12.059421383021704,0.7006859009190065,4.385899569258288,23.83668089201956,0.0907908790879088,0.1008635561960661,0.746969696969697,32.15519388072397,0.9,61.09587142910946,0.9628787878787879,93.43807211866485,
pc_top,iid_matched,5,5,True,True,pooled_predictions,0.7894071601952176,18.668073672461933,12.059421383021705,0.7012145452475873,4.385899569258289,23.83668089201956,0.09036303630363035,0.10283318319028553,0.746969696969697,32.15519388072397,0.9,61.095871429109465,0.9628787878787879,93.43807211866486,1320.0
pc_top,kfold,5,5,True,True,mean_split_metrics,0.7890069709400654,18.61796583953086,12.059421383021704,0.7006859009190065,4.385899569258288,23.83668089201956,0.0907908790879088,0.1008635561960661,0.746969696969697,32.15519388072397,0.9,61.09587142910946,0.9628787878787879,93.43807211866485,
pc_top,kfold,5,5,True,True,pooled_predictions,0.7894071601952176,18.668073672461933,12.059421383021705,0.7012145452475873,4.385899569258289,23.83668089201956,0.09036303630363035,0.10283318319028553,0.746969696969697,32.15519388072397,0.9,61.095871429109465,0.9628787878787879,93.43807211866486,1320.0
pc_scores,lolo,5,5,True,True,mean_split_metrics,0.4314349863730328,28.415231668384354,23.805243448154588,0.6364472997010779,4.753314523060199,27.37251420502857,0.10581136537176161,-0.09435319805400359,0.43797459297047664,36.92496053677684,0.8224651308128175,70.15857686469235,0.9670309728097599,107.29828401633404,
pc_scores,lolo,5,5,True,True,pooled_predictions,0.38304767895616154,31.952401656681452,26.273767709535516,0.5014190649891981,4.828328744785739,28.407003395485155,0.0556060606060606,0.5440717779615161,0.3931818181818182,38.32046524808006,0.8045454545454546,72.81007934782957,0.9727272727272728,111.35340712771585,1320.0
pc_scores,iid_matched,5,5,True,True,mean_split_metrics,0.7908170362492183,18.541250863154573,12.037521165796258,0.7086508386108459,4.377015692698939,23.140587727228798,0.08643354335433544,0.0380212683241894,0.7356060606060606,31.216178471058136,0.8893939393939394,59.31171285890447,0.9568181818181818,90.70943705291607,
pc_scores,iid_matched,5,5,True,True,pooled_predictions,0.7911127735252081,18.59232264586997,12.037521165796257,0.709080610469457,4.37701569269894,23.1405877272288,0.08538703870387039,0.038695411821087676,0.7356060606060606,31.21617847105814,0.8893939393939394,59.31171285890446,0.9568181818181818,90.70943705291606,1320.0
pc_scores,kfold,5,5,True,True,mean_split_metrics,0.7908170362492183,18.541250863154573,12.037521165796258,0.7086508386108459,4.377015692698939,23.140587727228798,0.08643354335433544,0.0380212683241894,0.7356060606060606,31.216178471058136,0.8893939393939394,59.31171285890447,0.9568181818181818,90.70943705291607,
pc_scores,kfold,5,5,True,True,pooled_predictions,0.7911127735252081,18.59232264586997,12.037521165796257,0.709080610469457,4.37701569269894,23.1405877272288,0.08538703870387039,0.038695411821087676,0.7356060606060606,31.21617847105814,0.8893939393939394,59.31171285890446,0.9568181818181818,90.70943705291606,1320.0
