task_id,model,split_id,method,reference_group,repeat,fold,seed,n_train,n_test,fit_seed,r2,rmse,mae,kendall_tau,predictive_nll,mean_predictive_std,pit_cdf_mae,abs_residual_std_spearman,coverage_50,width_50,coverage_80,width_80,coverage_95,width_95,n_features,fit_seconds,selected_stop_reason
20,selected_2,split_005,iid_matched,,0,0,42,1056,264,42,0.7473091242688771,20.391002496858484,12.814683440108837,0.7011389341079581,4.429237563300217,22.922546928579155,0.08224872487248723,0.11263104586577366,0.7159090909090909,30.92204590343063,0.8712121212121212,58.752851805180384,0.9356060606060606,89.85473282788877,6,13.278518926352262,fixed_epoch_budget_no_plateau_test
21,selected_2,split_006,iid_matched,,0,1,42,1056,264,42,0.79545921369789,18.68578004292486,12.38139736721531,0.7097174924981737,4.374310981941483,23.253360213655412,0.08099159915991598,0.12566741728607472,0.7159090909090909,31.36830624345589,0.8787878787878788,59.600760371965244,0.9621212121212122,91.15149707660244,6,7.672741257585585,fixed_epoch_budget_no_plateau_test
22,selected_2,split_007,iid_matched,,0,2,42,1056,264,42,0.7815520605196862,18.980343512429556,12.156957145189152,0.7195027333247241,4.3896295428441965,23.33265101548397,0.08619111911191119,0.08873929038504398,0.7310606060606061,31.475267909692263,0.9053030303030303,59.80399087439859,0.9545454545454546,91.462311308381,6,7.909022173844278,fixed_epoch_budget_no_plateau_test
23,selected_2,split_008,iid_matched,,0,3,42,1056,264,42,0.8191727740595072,16.817241998131635,11.062828400967435,0.7279328643931315,4.326144432954771,23.31720046563582,0.09436993699369935,0.03426913741161408,0.7689393939393939,31.45442543467733,0.8939393939393939,59.76438952170574,0.9659090909090909,91.40174626589356,6,7.479126564227045,fixed_epoch_budget_no_plateau_test
24,selected_2,split_009,iid_matched,,0,4,42,1056,264,42,0.7994999980596333,18.38597657742694,11.601221565535763,0.6867876526223905,4.35841760616871,23.337482437942967,0.09464446444644463,0.1978237954201622,0.7575757575757576,31.48178539954719,0.9053030303030303,59.81637430843086,0.9545454545454546,91.48125013640846,6,7.5046501802280545,fixed_epoch_budget_no_plateau_test
25,selected_2,split_010,kfold,,0,0,42,1056,264,42,0.7473091242688771,20.391002496858484,12.814683440108837,0.7011389341079581,4.429237563300217,22.922546928579155,0.08224872487248723,0.11263104586577366,0.7159090909090909,30.92204590343063,0.8712121212121212,58.752851805180384,0.9356060606060606,89.85473282788877,6,12.985260770656168,fixed_epoch_budget_no_plateau_test
26,selected_2,split_011,kfold,,0,1,42,1056,264,42,0.79545921369789,18.68578004292486,12.38139736721531,0.7097174924981737,4.374310981941483,23.253360213655412,0.08099159915991598,0.12566741728607472,0.7159090909090909,31.36830624345589,0.8787878787878788,59.600760371965244,0.9621212121212122,91.15149707660244,6,7.278406381607056,fixed_epoch_budget_no_plateau_test
27,selected_2,split_012,kfold,,0,2,42,1056,264,42,0.7815520605196862,18.980343512429556,12.156957145189152,0.7195027333247241,4.3896295428441965,23.33265101548397,0.08619111911191119,0.08873929038504398,0.7310606060606061,31.475267909692263,0.9053030303030303,59.80399087439859,0.9545454545454546,91.462311308381,6,7.291055124253035,fixed_epoch_budget_no_plateau_test
28,selected_2,split_013,kfold,,0,3,42,1056,264,42,0.8191727740595072,16.817241998131635,11.062828400967435,0.7279328643931315,4.326144432954771,23.31720046563582,0.09436993699369935,0.03426913741161408,0.7689393939393939,31.45442543467733,0.8939393939393939,59.76438952170574,0.9659090909090909,91.40174626589356,6,7.291500206105411,fixed_epoch_budget_no_plateau_test
29,selected_2,split_014,kfold,,0,4,42,1056,264,42,0.7994999980596333,18.38597657742694,11.601221565535763,0.6867876526223905,4.35841760616871,23.337482437942967,0.09464446444644463,0.1978237954201622,0.7575757575757576,31.48178539954719,0.9053030303030303,59.81637430843086,0.9545454545454546,91.48125013640846,6,7.417401501908898,fixed_epoch_budget_no_plateau_test
30,selected_5,split_000,lolo,Aphos G3,0,0,42,879,441,42,-0.0019125302079183726,41.757713163867294,38.67769747648088,,5.221989444733526,32.68350601196289,0.12231023102310232,,0.1655328798185941,44.089379611081974,0.7052154195011338,83.77119659423478,1.0,128.1169893438912,9,13.42545197531581,fixed_epoch_budget_no_plateau_test
31,selected_5,split_001,lolo,RuPhos G3,0,1,42,1099,221,42,0.7350453133020165,20.00598907654871,12.767043409330567,0.6949666761611077,4.429681391011416,22.724466315222003,0.08474978719591414,0.031136191375458436,0.746606334841629,30.654839216586726,0.8823529411764706,58.24515076487659,0.9321266968325792,89.07827109145751,9,9.000374931842089,fixed_epoch_budget_no_plateau_test
32,selected_5,split_002,lolo,Xphos G3,0,2,42,1103,217,42,0.7112186532043759,21.657496050852377,13.380445776253103,0.6969240489404751,4.506347970719764,21.699459884573237,0.07714103207555777,-0.08067595590288376,0.7188940092165899,29.272126553871395,0.8571428571428571,55.61795357309417,0.9216589861751152,85.06031971547044,9,8.882814200595021,fixed_epoch_budget_no_plateau_test
33,selected_5,split_003,lolo,tBu3P G2,0,3,42,1094,226,42,-0.003467590973703638,42.78735840854021,39.91285344189072,,5.272937891839533,32.23466110229492,0.13282222027512483,,0.12831858407079647,43.4838970290845,0.6592920353982301,82.62076080089138,1.0,126.35754962870448,9,7.811700951308012,fixed_epoch_budget_no_plateau_test
34,selected_5,split_004,lolo,tBuXphos G3,0,4,42,1105,215,42,-0.219603131542631,38.7319617171585,36.30575370501187,,5.149273450933003,30.19671058654785,0.1886944508404329,,0.17209302325581396,40.73474356052806,0.39069767441860465,77.39728345297523,1.0,118.36893040242629,9,7.335270566865802,fixed_epoch_budget_no_plateau_test
35,selected_5,split_005,iid_matched,,0,0,42,1056,264,42,0.7304341777229462,21.06086535170233,13.131315735382582,0.695642918424492,4.463938797003825,23.462022362333357,0.08445544554455443,0.1670760805444853,0.7310606060606061,31.649787204530213,0.8825757575757576,60.135582978581475,0.9393939393939394,91.96943766929348,9,13.450004554353654,fixed_epoch_budget_no_plateau_test
36,selected_5,split_006,iid_matched,,0,1,42,1056,264,42,0.7971175327143416,18.609878195270458,12.399243231733513,0.6854824884318864,4.374475010867737,23.953974131381873,0.0838148814881488,0.14064339132358938,0.75,32.31342005615832,0.9015151515151515,61.3965060981746,0.9734848484848485,93.8978531682252,9,9.042199153453112,fixed_epoch_budget_no_plateau_test
37,selected_5,split_007,iid_matched,,0,2,42,1056,264,42,0.7995942329399579,18.179636671656375,11.627143386449617,0.7262692167102232,4.378463899751609,24.134156776197027,0.09386138613861389,0.015442617888309616,0.7613636363636364,32.556482750340415,0.9015151515151515,61.858332799268254,0.9772727272727273,94.60415615717896,9,9.008202968165278,fixed_epoch_budget_no_plateau_test
38,selected_5,split_008,iid_matched,,0,3,42,1056,264,42,0.8166672156868526,16.93335178680954,11.153733005704465,0.712950856594443,4.3408484699003695,24.004080136617024,0.09869786978697871,0.07940967433248594,0.7613636363636364,32.38101203006709,0.9053030303030303,61.52493295707918,0.9696969696969697,94.09426509956533,9,7.741428488865495,fixed_epoch_budget_no_plateau_test
39,selected_5,split_009,iid_matched,,0,4,42,1056,264,42,0.7977273077800688,18.46707612266873,11.690493414026609,0.6796045162207618,4.370569150044136,23.82235657085072,0.09940444044404441,0.11333514316857851,0.7575757575757576,32.135870665110176,0.9128787878787878,61.05915671667087,0.9621212121212122,93.38192181147701,9,7.311238939873874,fixed_epoch_budget_no_plateau_test
40,selected_5,split_010,kfold,,0,0,42,1056,264,42,0.7304341777229462,21.06086535170233,13.131315735382582,0.695642918424492,4.463938797003825,23.462022362333357,0.08445544554455443,0.1670760805444853,0.7310606060606061,31.649787204530213,0.8825757575757576,60.135582978581475,0.9393939393939394,91.96943766929348,9,14.352304438129067,fixed_epoch_budget_no_plateau_test
41,selected_5,split_011,kfold,,0,1,42,1056,264,42,0.7971175327143416,18.609878195270458,12.399243231733513,0.6854824884318864,4.374475010867737,23.953974131381873,0.0838148814881488,0.14064339132358938,0.75,32.31342005615832,0.9015151515151515,61.3965060981746,0.9734848484848485,93.8978531682252,9,7.920300967991352,fixed_epoch_budget_no_plateau_test
42,selected_5,split_012,kfold,,0,2,42,1056,264,42,0.7995942329399579,18.179636671656375,11.627143386449617,0.7262692167102232,4.378463899751609,24.134156776197027,0.09386138613861389,0.015442617888309616,0.7613636363636364,32.556482750340415,0.9015151515151515,61.858332799268254,0.9772727272727273,94.60415615717896,9,7.770682111382484,fixed_epoch_budget_no_plateau_test
43,selected_5,split_013,kfold,,0,3,42,1056,264,42,0.8166672156868526,16.93335178680954,11.153733005704465,0.712950856594443,4.3408484699003695,24.004080136617024,0.09869786978697871,0.07940967433248594,0.7613636363636364,32.38101203006709,0.9053030303030303,61.52493295707918,0.9696969696969697,94.09426509956533,9,8.073679953813553,fixed_epoch_budget_no_plateau_test
44,selected_5,split_014,kfold,,0,4,42,1056,264,42,0.7977273077800688,18.46707612266873,11.690493414026609,0.6796045162207618,4.370569150044136,23.82235657085072,0.09940444044404441,0.11333514316857851,0.7575757575757576,32.135870665110176,0.9128787878787878,61.05915671667087,0.9621212121212122,93.38192181147701,9,7.617445759475231,fixed_epoch_budget_no_plateau_test
45,pc_top,split_000,lolo,Aphos G3,0,0,42,879,441,42,0.13080536130710707,38.89379512285467,36.072115206598504,0.6250580001370755,5.114944465611417,32.603139155035386,0.11101367279585099,0.010142394594482079,0.1655328798185941,43.980966368575814,0.7120181405895691,83.56520805160814,1.0,127.80195705363401,16,14.108801652677357,fixed_epoch_budget_no_plateau_test
46,pc_top,split_001,lolo,RuPhos G3,0,1,42,1099,221,42,0.7429701326013771,19.704527280189662,14.070338568178453,0.6917221606879064,4.441190734912454,24.77564089330613,0.07478607589265714,0.030812110828934616,0.7420814479638009,33.421831674147754,0.8959276018099548,63.50252274837459,0.9547511312217195,97.11872768955557,16,7.396103650331497,fixed_epoch_budget_no_plateau_test
47,pc_top,split_002,lolo,Xphos G3,0,2,42,1103,217,42,0.7085698581229121,21.756594077874357,15.159438550080043,0.6939871962249808,4.51343949364606,24.137470869424707,0.056720354063056075,-0.14388108587719456,0.7050691244239631,32.56095339416694,0.8894009216589862,61.86682716199684,0.9400921658986175,94.61714716391427,16,7.41680927015841,fixed_epoch_budget_no_plateau_test
48,pc_top,split_003,lolo,tBu3P G2,0,3,42,1094,226,42,0.15383805371466397,39.29077043801129,36.71255458419924,0.7520864169008623,5.140109541776535,31.903774371189353,0.12349250854288965,-0.15121188761725113,0.14601769911504425,43.03753761187133,0.6814159292035398,81.77266398435883,1.0,125.0604974768463,16,7.4232552060857415,fixed_epoch_budget_no_plateau_test
49,pc_top,split_004,lolo,tBuXphos G3,0,4,42,1105,215,42,-0.21956921367886784,38.73142313436026,36.30526311720073,0.4037315616898641,5.152624656311301,30.04124641418457,0.1888786553073912,,0.16279069767441862,40.525025578964566,0.39069767441860465,76.99881274601871,1.0,117.7595220449896,16,7.427444564178586,fixed_epoch_budget_no_plateau_test
50,pc_top,split_005,iid_matched,,0,0,42,1056,264,42,0.7302334787918404,21.06870408040813,13.206440975784595,0.6972306562886044,4.468498167502766,23.36734104156494,0.08396189618961893,0.15282828193893747,0.7272727272727273,31.522064043743573,0.8787878787878788,59.89290498886429,0.9356060606060606,91.59829371186392,16,15.131812650710344,fixed_epoch_budget_no_plateau_test
51,pc_top,split_006,iid_matched,,0,1,42,1056,264,42,0.7942924617147521,18.738998447732236,12.460905391339596,0.6853597795505382,4.377613807391398,23.96918113303907,0.0834023402340234,0.17459719358236128,0.7424242424242424,32.333933989656316,0.9015151515151515,61.43548321173663,0.9696969696969697,93.95746351934709,16,9.338238981552422,fixed_epoch_budget_no_plateau_test
52,pc_top,split_007,iid_matched,,0,2,42,1056,264,42,0.8029807602178634,18.02537926746494,11.696365122049803,0.726695931878678,4.371650656941881,23.985617608735055,0.09139663966396641,-0.0061505029139160335,0.7348484848484849,32.35610645842889,0.9015151515151515,61.47761159405709,0.9734848484848485,94.02189332014088,16,7.323250696994364,fixed_epoch_budget_no_plateau_test
53,pc_top,split_008,iid_matched,,0,3,42,1056,264,42,0.8170134920994259,16.917352488782775,11.206689278517025,0.7122670305123451,4.345842070814493,24.075268297484428,0.09698919891989198,0.04230675979760561,0.7689393939393939,32.47704339974783,0.9053030303030303,61.707395555094905,0.9734848484848485,94.37331756241683,16,7.315384091809392,fixed_epoch_budget_no_plateau_test
54,pc_top,split_009,iid_matched,,0,4,42,1056,264,42,0.8005146618764452,18.339394913266222,11.726706147417502,0.6818761063648666,4.365893143640903,23.78599637927431,0.09820432043204322,0.14073604857534225,0.7613636363636364,32.086821512043265,0.9128787878787878,60.96596179579438,0.9621212121212122,93.23939247955555,16,7.308478074148297,fixed_epoch_budget_no_plateau_test
55,pc_top,split_010,kfold,,0,0,42,1056,264,42,0.7302334787918404,21.06870408040813,13.206440975784595,0.6972306562886044,4.468498167502766,23.36734104156494,0.08396189618961893,0.15282828193893747,0.7272727272727273,31.522064043743573,0.8787878787878788,59.89290498886429,0.9356060606060606,91.59829371186392,16,14.907214506529272,fixed_epoch_budget_no_plateau_test
56,pc_top,split_011,kfold,,0,1,42,1056,264,42,0.7942924617147521,18.738998447732236,12.460905391339596,0.6853597795505382,4.377613807391398,23.96918113303907,0.0834023402340234,0.17459719358236128,0.7424242424242424,32.333933989656316,0.9015151515151515,61.43548321173663,0.9696969696969697,93.95746351934709,16,9.252541529014707,fixed_epoch_budget_no_plateau_test
57,pc_top,split_012,kfold,,0,2,42,1056,264,42,0.8029807602178634,18.02537926746494,11.696365122049803,0.726695931878678,4.371650656941881,23.985617608735055,0.09139663966396641,-0.0061505029139160335,0.7348484848484849,32.35610645842889,0.9015151515151515,61.47761159405709,0.9734848484848485,94.02189332014088,16,7.706234880723059,fixed_epoch_budget_no_plateau_test
58,pc_top,split_013,kfold,,0,3,42,1056,264,42,0.8170134920994259,16.917352488782775,11.206689278517025,0.7122670305123451,4.345842070814493,24.075268297484428,0.09698919891989198,0.04230675979760561,0.7689393939393939,32.47704339974783,0.9053030303030303,61.707395555094905,0.9734848484848485,94.37331756241683,16,7.292356453835964,fixed_epoch_budget_no_plateau_test
59,pc_top,split_014,kfold,,0,4,42,1056,264,42,0.8005146618764452,18.339394913266222,11.726706147417502,0.6818761063648666,4.365893143640903,23.78599637927431,0.09820432043204322,0.14073604857534225,0.7613636363636364,32.086821512043265,0.9128787878787878,60.96596179579438,0.9621212121212122,93.23939247955555,16,7.286108301021159,fixed_epoch_budget_no_plateau_test
60,pc_scores,split_000,lolo,Aphos G3,0,0,42,879,441,42,-0.0016092568079482117,41.75139277074893,38.6720510498194,0.6245570905982594,5.2075002646013075,33.47754548952963,0.12022226712467166,-0.1089790595261779,0.16780045351473924,45.16052258882162,0.7097505668934241,85.80640166539459,1.0,131.2295669005588,8,13.818686391226947,fixed_epoch_budget_no_plateau_test
61,pc_scores,split_001,lolo,RuPhos G3,0,1,42,1099,221,42,0.7422339609752068,19.732725446639787,12.455811809605308,0.6988942475234041,4.417429961753348,22.728135924533483,0.0880982034855069,0.005398748315333363,0.7601809954751131,30.659789444322357,0.8733031674208145,58.25455635199271,0.9411764705882353,89.09265569563318,8,7.363564671948552,fixed_epoch_budget_no_plateau_test
62,pc_scores,split_002,lolo,Xphos G3,0,2,42,1103,217,42,0.7156000682808339,21.492573421806416,13.473334295375587,0.6969240489404751,4.496634108091538,21.896075174006448,0.07499749053246338,-0.10855188502959857,0.7050691244239631,29.537356548780476,0.8709677419354839,56.12189883706044,0.9216589861751152,85.83103748766848,8,7.35187188629061,fixed_epoch_budget_no_plateau_test
63,pc_scores,split_003,lolo,tBu3P G2,0,3,42,1094,226,42,0.6680550187697097,24.60916357953284,22.651963010285126,0.7539497989800131,4.653447549169202,29.609587736889324,0.07622009988609481,-0.26597422417300853,0.3893805309734513,39.94272687212689,0.9513274336283186,75.89242703868145,0.995575221238938,116.06745112276383,8,8.121938409283757,fixed_epoch_budget_no_plateau_test
64,pc_scores,split_004,lolo,tBuXphos G3,0,4,42,1105,215,42,0.032895140647361876,34.4903031231938,31.7730570756875,0.40791131246323803,4.991560731685602,29.15122670018396,0.16951876583007136,0.006340430143433645,0.16744186046511628,39.32440722983284,0.7069767441860465,74.71760043033262,0.9767441860465116,114.27070887504591,8,9.871950044296682,fixed_epoch_budget_no_plateau_test
65,pc_scores,split_005,iid_matched,,0,0,42,1056,264,42,0.737851067499981,20.76910798377244,13.245139535059105,0.6954597179017099,4.455287932229875,22.852694670359295,0.07629762976297629,0.0424433872403114,0.7045454545454546,30.827816639035937,0.8636363636363636,58.57381326342339,0.9318181818181818,89.58091700718931,8,13.961658267304301,fixed_epoch_budget_no_plateau_test
66,pc_scores,split_006,iid_matched,,0,1,42,1056,264,42,0.7943827705598723,18.734884638632924,12.44703228304291,0.706465707142444,4.372142647093942,23.081291711691655,0.07972097209720973,0.07763179713155986,0.7159090909090909,31.136189361643588,0.8825757575757576,59.159731055820096,0.9659090909090909,90.47700094315701,8,7.399018811061978,fixed_epoch_budget_no_plateau_test
67,pc_scores,split_007,iid_matched,,0,2,42,1056,264,42,0.7923609934327145,18.504807135556362,11.909324590459754,0.7238308443190523,4.377540415781632,23.343670245372888,0.08756075607560758,0.027645468720272494,0.7386363636363636,31.49013262492253,0.9090909090909091,59.83223429702906,0.9583333333333334,91.5055058958203,8,7.391276975162327,fixed_epoch_budget_no_plateau_test
68,pc_scores,split_008,iid_matched,,0,3,42,1056,264,42,0.8271040556981879,16.44429528689628,10.755552007147006,0.729114018534937,4.317569052139713,23.238182356863312,0.09710771077107713,0.0012355790011571693,0.7803030303030303,31.34783162578346,0.8901515151515151,59.56185795969817,0.9696969696969697,91.0920009712524,8,8.168038045987487,fixed_epoch_budget_no_plateau_test
69,pc_scores,split_009,iid_matched,,0,4,42,1056,264,42,0.8023862940553363,18.253159270914864,11.830557413272512,0.6883839051560857,4.362538416249535,23.187099651856855,0.09148064806480649,0.04115010952764608,0.7386363636363636,31.278922103905167,0.9015151515151515,59.43092771855162,0.9583333333333334,90.89176044716133,8,10.073885445483029,fixed_epoch_budget_no_plateau_test
70,pc_scores,split_010,kfold,,0,0,42,1056,264,42,0.737851067499981,20.76910798377244,13.245139535059105,0.6954597179017099,4.455287932229875,22.852694670359295,0.07629762976297629,0.0424433872403114,0.7045454545454546,30.827816639035937,0.8636363636363636,58.57381326342339,0.9318181818181818,89.58091700718931,8,15.82703883945942,fixed_epoch_budget_no_plateau_test
71,pc_scores,split_011,kfold,,0,1,42,1056,264,42,0.7943827705598723,18.734884638632924,12.44703228304291,0.706465707142444,4.372142647093942,23.081291711691655,0.07972097209720973,0.07763179713155986,0.7159090909090909,31.136189361643588,0.8825757575757576,59.159731055820096,0.9659090909090909,90.47700094315701,8,10.048627527430654,fixed_epoch_budget_no_plateau_test
72,pc_scores,split_012,kfold,,0,2,42,1056,264,42,0.7923609934327145,18.504807135556362,11.909324590459754,0.7238308443190523,4.377540415781632,23.343670245372888,0.08756075607560758,0.027645468720272494,0.7386363636363636,31.49013262492253,0.9090909090909091,59.83223429702906,0.9583333333333334,91.5055058958203,8,10.08197003789246,fixed_epoch_budget_no_plateau_test
73,pc_scores,split_013,kfold,,0,3,42,1056,264,42,0.8271040556981879,16.44429528689628,10.755552007147006,0.729114018534937,4.317569052139713,23.238182356863312,0.09710771077107713,0.0012355790011571693,0.7803030303030303,31.34783162578346,0.8901515151515151,59.56185795969817,0.9696969696969697,91.0920009712524,8,10.082693344913423,fixed_epoch_budget_no_plateau_test
74,pc_scores,split_014,kfold,,0,4,42,1056,264,42,0.8023862940553363,18.253159270914864,11.830557413272512,0.6883839051560857,4.362538416249535,23.187099651856855,0.09148064806480649,0.04115010952764608,0.7386363636363636,31.278922103905167,0.9015151515151515,59.43092771855162,0.9583333333333334,90.89176044716133,8,10.097002299502492,fixed_epoch_budget_no_plateau_test
