model,method,n_folds,device,run_time_sec,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,nll_mean,nll_std,ece_mean,ece_std,cdf_ama_mean,cdf_ama_std,cvpp_ama_mean,cvpp_ama_std,Cv_mean,Cv_std,sharpness_mean,sharpness_std,RUSC_mean,RUSC_std,n,pooled_r2,pooled_rmse,pooled_mae
ligand_ohe,iid_stratified_4,4,cuda,73.658,0.9376270575612898,0.004538462596915659,6.808489653996629,0.2770835267657666,4.702432775778235,0.14527136864757625,3.5363656040481355,0.009651211254851641,0.10628185342410239,0.0037039498356654667,0.10779024855074151,0.002821274751031163,0.21414540205417487,0.008543538663293566,0.11680429987609386,0.0032629843213742753,11.57709288597107,0.09291117661232402,0.004827573686737916,0.032238544422895976,3955,0.9376427471521276,6.814143581283902,4.702417278556222
ligand_ohe,kfold_5,5,cuda,90.591,0.9374282532167927,0.006129101124885323,6.807236051420672,0.25713129885109953,4.699357375632499,0.13836648980178023,3.5350696861625948,0.009117088436595354,0.10471554993678889,0.004261311323950887,0.10696408580051417,0.0037636770709362365,0.21388537715971342,0.006073650279666992,0.11440373957157135,0.003344456598304116,11.552131462097169,0.028148909485015507,-0.002328307850739032,0.06912835740729024,3955,0.9376803146690226,6.812090660334031,4.699357375632499
ligand_ohe,kfold_stratified_5,5,cuda,91.603,0.9382537218714401,0.005554993770847793,6.770578813685903,0.3091761184407996,4.673659450500177,0.15494149886132808,3.533667146953598,0.013105230410832598,0.10605562579013908,0.0020705479228898403,0.1096104353082352,0.005561854525875848,0.21467762326169404,0.006988120681421794,0.11619226634502411,0.00637541481483617,11.533822631835937,0.05492678042143418,-0.008532827838305604,0.03821315876457722,3955,0.938309160067631,6.777634347214854,4.673659450500177
ligand_ohe,lolo,4,cuda,82.41,0.38224337262343666,0.8384848590842962,13.955804883825978,6.694888164857005,9.892611379650896,4.917862115718165,4.43833021251066,1.1142785639635038,0.1486343465501424,0.05808431166245231,0.15613497993836276,0.06615303299101172,0.12007702823752904,0.031901665830964494,0.10956698842346668,0.017348586862221006,11.189717769622803,0.2908536071844096,-0.231119373918019,0.12547759884275494,3955,0.6780593624632946,15.483020657084515,9.895290848197902
pc_scores,iid_stratified_4,4,cuda,81.172,0.9017439709407764,0.008053588576266722,8.543429136895742,0.3734165642040586,5.704210961567622,0.09635728907635702,3.7268819433720632,0.00861782394472388,0.11032782674193456,0.002034840502422724,0.11221891398481273,0.00065747127908935,0.21973370366883221,0.0032220803154779814,0.11869778670370579,0.0027247637835921437,14.02476191520691,0.1281605145345742,0.18266186739307638,0.022078244019411112,3955,0.9017888992010502,8.551613865550623,5.704198915477547
pc_scores,kfold_5,5,cuda,123.216,0.902722152899471,0.013566377490959925,8.473077191668636,0.4753148238292164,5.6534356762880975,0.144875124705283,3.7193631312372673,0.010371153163696948,0.10883691529709227,0.004792453910811738,0.11089771963753654,0.0033537745340021467,0.21980193847450483,0.007131758915256667,0.11955204904079438,0.004226050641397499,13.948818969726563,0.17976123608027422,0.20490950198744073,0.05669464538166987,3955,0.9032811182540652,8.486398604692516,5.6534356762880975
pc_scores,kfold_stratified_5,5,cuda,98.262,0.9043142803061341,0.009561414020891728,8.426254422827467,0.4321864168883875,5.677008504457396,0.1662623752390318,3.7170815669035226,0.010351962014495049,0.1085840707964602,0.002600244780213883,0.11088107731626953,0.0026932242354992058,0.21811630847029076,0.006487628356903693,0.12007009088993073,0.004811927956987218,13.946381759643554,0.11289023503297325,0.17915280119604085,0.030923827535029053,3955,0.9043963325636726,8.43733066183626,5.677008504457396
pc_scores,lolo,4,cuda,87.023,-0.2740321636154296,0.4047796764617728,27.88408520803568,2.0241538372053918,24.006480137008044,1.4196894746071735,4.95811217532873,0.18766840888191183,0.13934498944616322,0.0632422437222698,0.1448068869575029,0.06078668243895834,0.18457835645388077,0.02356384501680677,1.1991043999515227e-05,2.071495061887387e-05,19.06497573852539,0.782134336826361,,,3955,-0.049508735903592616,27.95508533405989,24.00485677256743
pc_scores_long,iid_stratified_4,4,cuda,376.232,0.8997829885361259,0.01167997021287742,8.620089487887142,0.5046875500350545,5.719791306122054,0.1758298383068132,3.7773023319212786,0.006826671931640481,0.1173074108718167,0.003401778946487958,0.1209599595323398,0.004114296435678914,0.23847152517094244,0.007425923373627561,0.22550000622868538,0.008666784940208965,15.478256702423096,0.3189143877416889,0.20108033841079423,0.03546539997054016,3955,0.8998660098699955,8.63492469525257,5.719812946220935
pc_scores_long,kfold_5,5,cuda,468.212,0.900973124271591,0.013536895068908854,8.549564954574539,0.48181788017736166,5.634479131913625,0.17804862543174302,3.779231021545171,0.012834190954196198,0.12099873577749684,0.004388582308702941,0.12186973946112234,0.0035204784500426846,0.24463126843657818,0.007022050146789264,0.23005318343639375,0.008675646214900374,15.668451690673828,0.2626018637468747,0.2132510622051753,0.049823884565569666,3955,0.9015241879754146,8.563130816596681,5.634479131913625
