model,method,completed_fits,expected_fits,complete_method,run_complete,aggregation,r2,rmse,mae,kendall_tau,predictive_nll,mean_predictive_std,pit_cdf_mae,abs_residual_std_spearman,coverage_50,width_50,coverage_80,width_80,coverage_95,width_95,n_test
ligand_ohe,lolo,4,4,True,True,mean_split_metrics,0.38224337262343666,13.955804883825978,9.892611379650896,0.7618078217374418,4.438330206367759,11.18971783408618,0.1536517875684512,-0.231119373918019,0.5980312221288518,15.094699973354857,0.7737704687431602,28.680400816550957,0.8534293345388824,43.86288790394891,
ligand_ohe,lolo,4,4,True,True,pooled_predictions,0.6780593624632946,15.483020657084515,9.895290848197902,0.6917750940537203,4.439017398031146,11.189728384825735,0.050811230301285495,-0.29406654011459005,0.5979772439949431,15.094714206086229,0.7737041719342604,28.680427859184547,0.8533501896333755,43.862929262087974,3955.0
ligand_ohe,iid_matched,4,4,True,True,mean_split_metrics,0.9376270575612897,6.808489653996629,4.702432775778235,0.8396202105781229,3.536365598094965,11.577093001636284,0.10687454410427963,0.004827573686737916,0.8174450841851459,15.617261133340925,0.9560036412685288,29.673283321404828,0.9881177773320288,45.381370657755646,
ligand_ohe,iid_matched,4,4,True,True,pooled_predictions,0.9376427471521276,6.814143581283902,4.702417278556222,0.8399635349334474,3.5363677553334143,11.57710797856038,0.10675069782578762,0.002518012834869454,0.8174462705436156,15.61728133690451,0.9560050568900127,29.673321708805876,0.9881163084702907,45.38142936621931,3955.0
ligand_ohe,kfold,5,5,True,True,mean_split_metrics,0.9382537218714401,6.770578813685903,4.673659450500177,0.841145258003755,3.53366714109627,11.533822296181159,0.10708525365810917,-0.008532827838305604,0.8131479140328699,15.558889838714453,0.9552465233881163,29.562376040768363,0.9868520859671301,45.21175260920028,
ligand_ohe,kfold,5,5,True,True,pooled_predictions,0.938309160067631,6.777634347214854,4.6736594505001765,0.8410062533017597,3.5336671410962697,11.533822296181159,0.10671064325143009,-0.00979900491428472,0.8131479140328698,15.558889838714453,0.9552465233881163,29.562376040768363,0.9868520859671303,45.21175260920028,3955.0
ligand_ohe,kfold_5,5,5,True,True,mean_split_metrics,0.9374282532167927,6.807236051420672,4.699357375632499,0.8410815518948278,3.5350696796022674,11.55213158989676,0.10640317432501782,-0.002328307850739032,0.8131479140328699,15.58358870060346,0.952212389380531,29.609304648818853,0.9871049304677623,45.28352372173017,
ligand_ohe,kfold_5,5,5,True,True,pooled_predictions,0.9376803146690226,6.812090660334032,4.699357375632499,0.8406634030635375,3.5350696796022674,11.55213158989676,0.10637017936939079,0.00015657432296972235,0.8131479140328698,15.58358870060346,0.952212389380531,29.609304648818856,0.9871049304677624,45.28352372173018,3955.0
selected_2,lolo,4,4,True,True,mean_split_metrics,0.6394998130290898,12.974988431229724,10.175092702556793,0.6815909575528317,3.9718922393487532,14.402044441884858,0.07944391749958728,-0.1528306265787397,0.5957449046690849,19.428062715839566,0.8423508077657064,36.91392520308089,0.9557230706663002,56.45497681967915,
selected_2,lolo,4,4,True,True,pooled_predictions,0.7388781245213918,13.94406573709122,10.169174060496696,0.675781649933884,3.9714955636298903,14.399769523562734,0.034010088745916316,0.30809928234134787,0.5959544879898863,19.424993897657956,0.8424778761061947,36.908094352806486,0.9557522123893806,56.4460593037209,3955.0
selected_2,iid_matched,4,4,True,True,mean_split_metrics,0.9352623015609453,6.937524226985757,4.842764955048465,0.8362571549096794,3.558952910803207,11.827764809493717,0.10466159400497305,-0.01966884579132746,0.8141602158152634,15.955412263466844,0.9562556543025916,30.315781017000003,0.9881170097796408,46.363986088435865,
selected_2,iid_matched,4,4,True,True,pooled_predictions,0.9352792552909046,6.942078914975292,4.842756452399168,0.836633247198993,3.5589544832343334,11.827768461321458,0.10451014507266149,-0.02246900497302956,0.8141592920353983,15.955417189707608,0.9562579013906447,30.315790377011126,0.9881163084702907,46.36400040333758,3955.0
selected_2,kfold,5,5,True,True,mean_split_metrics,0.9361960462992165,6.882263006025451,4.798802893309978,0.8392283824482171,3.555583602397024,11.792756783525201,0.10538794106970747,-0.037130321603268845,0.8108723135271807,15.908187154086118,0.9544879898862201,30.226051836026848,0.9878634639696585,46.2267571482996,
