task_id,model,split_id,method,reference_group,repeat,fold,seed,n_train,n_test,fit_seed,r2,rmse,mae,kendall_tau,predictive_nll,mean_predictive_std,pit_cdf_mae,abs_residual_std_spearman,coverage_50,width_50,coverage_80,width_80,coverage_95,width_95,n_features,fit_seconds,selected_stop_reason
0,ligand_ohe,split_000,lolo,AdBrettPhos,0,0,42,2965,990,42,0.8564076854129008,10.75287496923956,7.393583602003908,0.8120479935578828,3.8296059402998135,11.0315047639789,0.1145214521452145,-0.1180067245525939,0.6434343434343435,14.881273785086027,0.8454545454545455,28.274884401179754,0.9181818181818182,43.242704065361345,4,31.624059572815895,fixed_epoch_budget_no_plateau_test
1,ligand_ohe,split_001,lolo,XPhos,0,1,42,2965,990,42,-1.0682893280105215,25.20524264835749,18.24437091412182,0.6025588688034722,6.354864568710848,10.982044126529887,0.26043604360436046,-0.4414368468095694,0.39494949494949494,14.814552399090978,0.5222222222222223,28.148111686468518,0.6111111111111112,43.048821929256434,4,16.892796950414777,fixed_epoch_budget_no_plateau_test
2,ligand_ohe,split_002,lolo,t-BuBrettPhos,0,2,42,2966,989,42,0.9283193195501966,7.684845927678826,5.621401738358114,0.8460408340447272,3.600531087566313,11.691476262616195,0.09600496551171801,-0.20727793484432297,0.737108190091001,15.771561807590833,0.9261880687563195,29.96645941576664,0.9858442871587462,45.82974480166539,4,16.98188465833664,fixed_epoch_budget_no_plateau_test
3,ligand_ohe,split_003,lolo,t-BuXPhos,0,3,42,2969,986,42,0.8125358135411707,12.180255990028032,8.311089264119742,0.7865835905436849,3.9683192288940585,11.05384618321974,0.1436446890125118,-0.15775598946558975,0.6166328600405679,14.911411901651586,0.8012170385395537,28.332147762788924,0.8985801217038539,43.33028081951246,4,16.909956334158778,fixed_epoch_budget_no_plateau_test
4,ligand_ohe,split_004,iid_matched,,0,0,42,2966,989,42,0.9327177092992905,7.167751123415964,4.816381658954661,0.8315524306592446,3.549955485240598,11.51034083139788,0.1052536315309994,-0.029506041117983002,0.7977755308392316,15.52721382408263,0.9595551061678463,29.502190624859775,0.9767441860465116,45.11970695864133,4,21.612857319414616,fixed_epoch_budget_no_plateau_test
5,ligand_ohe,split_005,iid_matched,,0,1,42,2966,989,42,0.9437180932695226,6.4063019481557895,4.453072838560275,0.8492214610699208,3.526684185994592,11.736597849939422,0.11348376698134931,0.019497071144136225,0.8412537917087968,15.83242990391502,0.9635995955510617,30.082110697514512,0.9919110212335692,46.00661817382301,4,17.26774573326111,fixed_epoch_budget_no_plateau_test
6,ligand_ohe,split_006,iid_matched,,0,2,42,2966,989,42,0.933835435650954,6.91757707875045,4.77655231675831,0.8392299325583406,3.540989001113602,11.543574058370716,0.1051435092953178,-0.021187019988822636,0.8179979777553084,15.572044766000866,0.9504550050556118,29.58737081297005,0.9898887765419616,45.24997881455494,4,17.602781411260366,fixed_epoch_budget_no_plateau_test
7,ligand_ohe,split_007,iid_matched,,0,3,42,2967,988,42,0.9402369920253922,6.742328465664313,4.763724288839696,0.8384770180249855,3.5278337200310688,11.517859266837116,0.10361726860945203,0.050506284709621076,0.812753036437247,15.537356039365182,0.9504048582995951,29.521461150274977,0.9939271255060729,45.149178684003324,4,17.172783812507987,fixed_epoch_budget_no_plateau_test
8,ligand_ohe,split_008,kfold,,0,0,42,3164,791,42,0.9353589764249945,7.144306630257145,4.879267613292053,0.831384846876801,3.550901702378819,11.528589293266519,0.10470415941720593,-0.03737001954768282,0.7914032869785083,15.551830625057113,0.9570164348925411,29.54896331461285,0.9785082174462706,45.19123961471291,4,21.896589498966932,fixed_epoch_budget_no_plateau_test
9,ligand_ohe,split_009,kfold,,0,1,42,3164,791,42,0.9464860908773554,6.275609002022028,4.425351932139738,0.8524676038270866,3.518466304589749,11.62867189086644,0.11116396089672179,-0.06409064965130834,0.8255372945638433,15.686839997565404,0.9633375474083439,29.80548533388875,0.9898862199747156,45.583556188263024,4,17.428026678040624,fixed_epoch_budget_no_plateau_test
10,ligand_ohe,split_010,kfold,,0,2,42,3164,791,42,0.9357649080414755,6.809100583913484,4.635439556098137,0.8419532959177504,3.533919011767902,11.547331272274745,0.1091714961635228,0.0035681916380919413,0.8331226295828066,15.57711317053599,0.9506953223767383,29.597000939691643,0.9848293299620733,45.264706822423165,4,17.437535911798477,fixed_epoch_budget_no_plateau_test
11,ligand_ohe,split_011,kfold,,0,3,42,3164,791,42,0.9310032430454409,7.022148965306126,4.7895123020711585,0.8367216817019484,3.545329896907782,11.499006494408762,0.10410434216620146,0.00996017723361736,0.797724399494311,15.511924035833776,0.9519595448798989,29.47313955023415,0.9898862199747156,45.07527717406672,4,17.36865975521505,fixed_epoch_budget_no_plateau_test
12,ligand_ohe,split_012,kfold,,0,4,42,3164,791,42,0.9426553909679343,6.601728886930728,4.6387258488997976,0.8431988616951885,3.5197187898370976,11.46551253008933,0.10628230964689389,0.04526816113575384,0.8179519595448799,15.466741364579994,0.9532237673830595,29.387291065414423,0.9911504424778761,44.943983246535595,4,17.470524000003934,fixed_epoch_budget_no_plateau_test
13,ligand_ohe,split_013,kfold_5,,0,0,42,3164,791,42,0.9417315682336266,6.736260417750559,4.534094872055535,0.8513201934291313,3.5359341173646643,11.556747010926681,0.11119925899037439,-0.0920671613961633,0.831858407079646,15.589814808958502,0.9519595448798989,29.621134448911942,0.9810366624525917,45.30161583971444,4,21.657064519822598,fixed_epoch_budget_no_plateau_test
14,ligand_ohe,split_014,kfold_5,,0,1,42,3164,791,42,0.947358869728964,6.378526306994923,4.563439262453227,0.8490762412532358,3.5187241026918104,11.590551828463973,0.10880850158340737,-0.0037291169306403996,0.8103666245259166,15.635416814830807,0.9608091024020228,29.70777968258767,0.9936788874841972,45.43412828946851,4,17.330311615020037,fixed_epoch_budget_no_plateau_test
15,ligand_ohe,split_015,kfold_5,,0,2,42,3164,791,42,0.9331273952042471,6.782351916086831,4.691213932894433,0.8355735185011504,3.534830969253951,11.53951213875251,0.10601719843286476,-0.06233286149271363,0.8154235145385588,15.566565319703665,0.9506953223767383,29.576959694078397,0.9860935524652339,45.23405638223537,4,17.140425965189934,fixed_epoch_budget_no_plateau_test
16,ligand_ohe,split_016,kfold_5,,0,3,42,3164,791,42,0.9312651830984643,7.027407085297514,4.822128996390855,0.8347669591535567,3.5394606247341387,11.506570111936625,0.10365147513487125,0.0934402278645904,0.8027812895069533,15.522127200827669,0.9506953223767383,29.492525882002177,0.9924146649810367,45.1049260099616,4,17.25107227638364,fixed_epoch_budget_no_plateau_test
17,ligand_ohe,split_017,kfold_5,,0,4,42,3164,791,42,0.9336582498186609,7.11163453097353,4.885909814368448,0.8346708471370646,3.546398583966772,11.567276859404013,0.10233943748357133,0.05304737270123178,0.8053097345132744,15.60401935869666,0.9469026548672567,29.64812353651408,0.9823008849557522,45.342892087270904,4,17.21010964922607,fixed_epoch_budget_no_plateau_test
18,selected_2,split_000,lolo,AdBrettPhos,0,0,42,2965,990,42,0.906170269384354,8.692190437579853,5.968313173940655,0.8276129823499977,3.6605753133139878,10.839493708177047,0.0755135513551355,-0.2651049629587512,0.7070707070707071,14.62225480696067,0.8919191919191919,27.78274026285028,0.9525252525252526,42.49003455735106,5,27.8290284704417,fixed_epoch_budget_no_plateau_test
19,selected_2,split_001,lolo,XPhos,0,1,42,2965,990,42,0.24349038307405602,15.243772679178077,12.028469923067195,0.41060869782822784,4.168046275910839,17.907932583972663,0.08039203920392038,-0.07485045388179527,0.5696969696969697,24.157433950183982,0.8676767676767677,45.89987807731465,0.9727272727272728,70.19780580431545,5,21.278042919933796,fixed_epoch_budget_no_plateau_test
20,selected_2,split_002,lolo,t-BuBrettPhos,0,2,42,2966,989,42,0.928512559260828,7.674480375984943,5.51021933080263,0.8362386402515206,3.6024919359450585,11.478493909382603,0.09176986454965008,-0.21515944187435856,0.7583417593528817,15.484252979133435,0.910010111223458,29.42056367932687,0.9757330637007078,44.99486931830454,5,21.5611084215343,fixed_epoch_budget_no_plateau_test
21,selected_2,split_003,lolo,t-BuXPhos,0,3,42,2969,986,42,0.4798260403971212,20.28951023217602,17.193368382416686,0.6519035097815808,4.456455432225127,17.38225756600711,0.07010021488964313,-0.056207647600053694,0.34787018255578095,23.44830912708017,0.6997971602434077,44.55251879283176,0.9219066937119675,68.13719759874559,5,21.583157803863287,fixed_epoch_budget_no_plateau_test
22,selected_2,split_004,iid_matched,,0,0,42,2966,989,42,0.9308328310144762,7.267458042240167,4.999893274436294,0.8289140796629262,3.570276323981916,11.75097780545874,0.10110562724624333,-0.0678572629187285,0.8018200202224469,15.85182816912713,0.9585439838220424,30.118968006531002,0.980788675429727,46.062986563657304,5,21.93989661708474,fixed_epoch_budget_no_plateau_test
23,selected_2,split_005,iid_matched,,0,1,42,2966,989,42,0.9408298879473683,6.568620920994044,4.573374780977416,0.8442330210064874,3.5501939225166232,11.990646219591039,0.11233469150757343,0.003531795400243061,0.833164812942366,16.175135946683103,0.961577350859454,30.733262869216677,0.9898887765419616,47.00246948351957,5,17.55230057425797,fixed_epoch_budget_no_plateau_test
24,selected_2,split_006,iid_matched,,0,2,42,2966,989,42,0.9319717405805529,7.014326185226009,4.9213988317625095,0.8366383815053784,3.5626074510166386,11.756113382152407,0.1013659161669453,-0.08730895698592998,0.8038422649140546,15.858755956809581,0.9575328614762386,30.132131019234485,0.9908998988877654,46.08311765437617,5,17.56786891259253,fixed_epoch_budget_no_plateau_test
25,selected_2,split_007,iid_matched,,0,3,42,2967,988,42,0.9374147467013837,6.899691759482811,4.876392933017641,0.8352431374639258,3.5527339456976494,11.813321830772678,0.10384014109913013,0.07295904133910558,0.8178137651821862,15.935928981247564,0.9473684210526315,30.278762173017856,0.9908906882591093,46.30737065219044,5,17.59596556611359,fixed_epoch_budget_no_plateau_test
26,selected_2,split_008,kfold,,0,0,42,3164,791,42,0.93527983664628,7.148678667288927,4.999320769329506,0.832064984512779,3.5651129492905196,11.810426654164619,0.10242605550061958,-0.06225238672309358,0.797724399494311,15.932023447353277,0.9595448798988622,30.27134153678869,0.9848293299620733,46.29602176842909,5,22.27470638975501,fixed_epoch_budget_no_plateau_test
27,selected_2,split_009,kfold,,0,1,42,3164,791,42,0.9441267457508588,6.41245783385681,4.545968810936036,0.8499548976988508,3.541017973842604,11.859311856150477,0.10958681203139277,-0.10027958860153327,0.8230088495575221,15.997968582704729,0.9595448798988622,30.396639351062564,0.9924146649810367,46.48764823896758,5,17.545421021059155,fixed_epoch_budget_no_plateau_test
28,selected_2,split_010,kfold,,0,2,42,3164,791,42,0.9316913283087975,7.021687457257136,4.834089902006481,0.8376705529077556,3.5631010642346483,11.820495760998442,0.10579189145210346,-0.025502597548077557,0.8053097345132744,15.945606466059365,0.9506953223767383,30.297149696041732,0.9835651074589128,46.33549194193066,5,17.467303719371557,fixed_epoch_budget_no_plateau_test
29,selected_2,split_011,kfold,,0,3,42,3164,791,42,0.9293315012295937,7.106710624320886,4.868588595036081,0.8351188587191658,3.5672837212643236,11.742841879727717,0.10331576773353697,-0.03516601952246626,0.8040455120101138,15.84085297209927,0.9494310998735778,30.0981147898155,0.988621997471555,46.03109432082991,5,17.65863057039678,fixed_epoch_budget_no_plateau_test
30,selected_2,split_012,kfold,,0,4,42,3164,791,42,0.9405508195605526,6.721780447403495,4.746046389241786,0.8413326184025338,3.5414023033530238,11.730707766584741,0.10581917863088458,0.03754898437882644,0.8242730720606827,15.824484302213953,0.9532237673830595,30.067013806425756,0.9898862199747156,45.98352947134077,5,17.581275530159473,fixed_epoch_budget_no_plateau_test
