row_id,catalyst,base,cosolvent,core,monomer,conversion
reaction:623,Aphos G3,BTTP,t-AmOH (25%),Core_07,MFCD16994280,26.676767962166974
reaction:624,Xphos G3,K3PO4,H2O (25%),Core_07,MFCD16994280,89.56907278689745
reaction:625,tBuXphos G3,BTMG,None,Core_07,MFCD16994280,0.0
reaction:626,Aphos G3,BTMG,t-AmOH (25%),Core_07,MFCD16994280,86.37477932584832
reaction:627,Xphos G3,BTMG,H2O (25%),Core_07,MFCD16994280,95.15147543537064
reaction:628,Aphos G3,P2-Et,None,Core_07,MFCD16994280,14.993958899072219
reaction:629,tBu3P G2,BTTP,t-AmOH (25%),Core_07,MFCD16994280,8.462613926169697
reaction:630,RuPhos G3,K3PO4,H2O (25%),Core_07,MFCD16994280,100.0
reaction:631,Aphos G3,BTMG,None,Core_07,MFCD16994280,70.1066072022515
reaction:632,tBu3P G2,BTMG,t-AmOH (25%),Core_07,MFCD16994280,51.4327541848368
reaction:633,RuPhos G3,BTMG,H2O (25%),Core_07,MFCD16994280,100.0
reaction:634,tBuXphos G3,P2-Et,None,Core_07,MFCD03788418,0.0
reaction:635,Aphos G3,BTTP,t-AmOH (25%),Core_07,MFCD03788418,45.86029811170456
reaction:636,Xphos G3,K3PO4,H2O (25%),Core_07,MFCD03788418,100.0
reaction:637,tBuXphos G3,BTMG,None,Core_07,MFCD03788418,0.0
reaction:638,Aphos G3,BTMG,t-AmOH (25%),Core_07,MFCD03788418,100.0
reaction:639,Xphos G3,BTMG,H2O (25%),Core_07,MFCD03788418,77.91552753780931
reaction:640,Aphos G3,P2-Et,None,Core_07,MFCD03788418,11.870546539715566
reaction:641,tBu3P G2,BTTP,t-AmOH (25%),Core_07,MFCD03788418,10.806305743802563
reaction:642,RuPhos G3,K3PO4,H2O (25%),Core_07,MFCD03788418,100.0
reaction:643,Aphos G3,BTMG,None,Core_07,MFCD03788418,100.0
reaction:644,tBu3P G2,BTMG,t-AmOH (25%),Core_07,MFCD03788418,68.19209630524968
reaction:645,RuPhos G3,BTMG,H2O (25%),Core_07,MFCD03788418,77.72645044685997
reaction:646,tBuXphos G3,P2-Et,None,Core_07,MFCD19439767,3.160435176136351
reaction:647,Aphos G3,BTTP,t-AmOH (25%),Core_07,MFCD19439767,100.0
reaction:648,Xphos G3,K3PO4,H2O (25%),Core_07,MFCD19439767,100.0
reaction:649,tBuXphos G3,BTMG,None,Core_07,MFCD19439767,7.629641889214354
reaction:650,Aphos G3,BTMG,t-AmOH (25%),Core_07,MFCD19439767,100.0
reaction:651,Xphos G3,BTMG,H2O (25%),Core_07,MFCD19439767,100.0
reaction:652,Aphos G3,P2-Et,None,Core_07,MFCD19439767,46.44546950706697
reaction:653,tBu3P G2,BTTP,t-AmOH (25%),Core_07,MFCD19439767,27.574452517357077
reaction:654,RuPhos G3,K3PO4,H2O (25%),Core_07,MFCD19439767,100.0
reaction:655,Aphos G3,BTMG,None,Core_07,MFCD19439767,100.0
reaction:656,tBu3P G2,BTMG,t-AmOH (25%),Core_07,MFCD19439767,100.0
reaction:657,RuPhos G3,BTMG,H2O (25%),Core_07,MFCD19439767,100.0
reaction:658,tBuXphos G3,P2-Et,None,Core_07,MFCD18383786,5.678120328491702
reaction:659,Aphos G3,BTTP,t-AmOH (25%),Core_07,MFCD18383786,90.07772431734288
reaction:660,Xphos G3,K3PO4,H2O (25%),Core_07,MFCD18383786,58.162191746962975
reaction:661,tBuXphos G3,BTMG,None,Core_07,MFCD18383786,35.50634591571375
reaction:662,Aphos G3,BTMG,t-AmOH (25%),Core_07,MFCD18383786,100.0
reaction:663,Xphos G3,BTMG,H2O (25%),Core_07,MFCD18383786,100.0
reaction:664,Aphos G3,P2-Et,None,Core_07,MFCD18383786,36.67649311169646
reaction:665,tBu3P G2,BTTP,t-AmOH (25%),Core_07,MFCD18383786,21.106925370227994
reaction:666,RuPhos G3,K3PO4,H2O (25%),Core_07,MFCD18383786,79.44213411707109
reaction:667,Aphos G3,BTMG,None,Core_07,MFCD18383786,100.0
reaction:668,tBu3P G2,BTMG,t-AmOH (25%),Core_07,MFCD18383786,100.0
reaction:669,RuPhos G3,BTMG,H2O (25%),Core_07,MFCD18383786,85.12097214192742
reaction:670,tBuXphos G3,P2-Et,None,Core_07,MFCD00674177,0.0
reaction:671,Aphos G3,BTTP,t-AmOH (25%),Core_07,MFCD00674177,21.539559478961063
reaction:672,Xphos G3,K3PO4,H2O (25%),Core_07,MFCD00674177,30.70754590330191
reaction:673,tBuXphos G3,BTMG,None,Core_07,MFCD00674177,0.0
reaction:674,Aphos G3,BTMG,t-AmOH (25%),Core_07,MFCD00674177,47.605708037170096
reaction:675,Xphos G3,BTMG,H2O (25%),Core_07,MFCD00674177,26.57362067714243
reaction:676,Aphos G3,P2-Et,None,Core_07,MFCD00674177,22.543360751114324
reaction:677,tBu3P G2,BTTP,t-AmOH (25%),Core_07,MFCD00674177,7.512313790699683
reaction:678,RuPhos G3,K3PO4,H2O (25%),Core_07,MFCD00674177,17.51040448634494
reaction:679,Aphos G3,BTMG,None,Core_07,MFCD00674177,43.312974492758286
reaction:680,tBu3P G2,BTMG,t-AmOH (25%),Core_07,MFCD00674177,0.0
reaction:681,RuPhos G3,BTMG,H2O (25%),Core_07,MFCD00674177,19.15246263784888
reaction:682,tBuXphos G3,P2-Et,None,Core_07,MFCD11878349,0.0
reaction:683,Aphos G3,BTTP,t-AmOH (25%),Core_07,MFCD11878349,31.74587413959698
reaction:684,Xphos G3,K3PO4,H2O (25%),Core_07,MFCD11878349,10.196048078809925
reaction:685,tBuXphos G3,BTMG,None,Core_07,MFCD11878349,35.59674854382626
reaction:686,Aphos G3,BTMG,t-AmOH (25%),Core_07,MFCD11878349,58.35507999490075
reaction:687,Xphos G3,BTMG,H2O (25%),Core_07,MFCD11878349,31.46822095051847
reaction:688,Aphos G3,P2-Et,None,Core_07,MFCD11878349,0.0
reaction:689,tBu3P G2,BTTP,t-AmOH (25%),Core_07,MFCD11878349,9.02209362453565
reaction:690,RuPhos G3,K3PO4,H2O (25%),Core_07,MFCD11878349,11.996763670100858
reaction:691,Aphos G3,BTMG,None,Core_07,MFCD11878349,64.0471880357575
reaction:692,tBu3P G2,BTMG,t-AmOH (25%),Core_07,MFCD11878349,41.24795288860724
reaction:693,RuPhos G3,BTMG,H2O (25%),Core_07,MFCD11878349,18.263312332884972
reaction:694,tBuXphos G3,P2-Et,None,Core_07,MFCD03789252,12.459350333148048
reaction:695,Aphos G3,BTTP,t-AmOH (25%),Core_07,MFCD03789252,100.0
reaction:696,Xphos G3,K3PO4,H2O (25%),Core_07,MFCD03789252,100.0
reaction:697,tBuXphos G3,BTMG,None,Core_07,MFCD03789252,7.102105888531668
reaction:698,Aphos G3,BTMG,t-AmOH (25%),Core_07,MFCD03789252,100.0
reaction:699,Xphos G3,BTMG,H2O (25%),Core_07,MFCD03789252,100.0
reaction:700,Aphos G3,P2-Et,None,Core_07,MFCD03789252,100.0
reaction:701,tBu3P G2,BTTP,t-AmOH (25%),Core_07,MFCD03789252,84.9893001917237
reaction:702,RuPhos G3,K3PO4,H2O (25%),Core_07,MFCD03789252,100.0
reaction:703,Aphos G3,BTMG,None,Core_07,MFCD03789252,96.69893778889609
reaction:704,tBu3P G2,BTMG,t-AmOH (25%),Core_07,MFCD03789252,100.0
reaction:705,RuPhos G3,BTMG,H2O (25%),Core_07,MFCD03789252,100.0
reaction:706,tBuXphos G3,P2-Et,None,Core_07,MFCD09999194,0.0
reaction:707,Aphos G3,BTTP,t-AmOH (25%),Core_07,MFCD09999194,56.989166079012435
reaction:708,Xphos G3,K3PO4,H2O (25%),Core_07,MFCD09999194,62.90013802012398
reaction:709,tBuXphos G3,BTMG,None,Core_07,MFCD09999194,46.50764100601364
reaction:710,Aphos G3,BTMG,t-AmOH (25%),Core_07,MFCD09999194,100.0
reaction:711,Xphos G3,BTMG,H2O (25%),Core_07,MFCD09999194,84.46842159748569
reaction:712,Aphos G3,P2-Et,None,Core_07,MFCD09999194,70.12664206419551
reaction:713,tBu3P G2,BTTP,t-AmOH (25%),Core_07,MFCD09999194,27.93259803720673
reaction:714,RuPhos G3,K3PO4,H2O (25%),Core_07,MFCD09999194,68.75814612937474
reaction:715,Aphos G3,BTMG,None,Core_07,MFCD09999194,71.10755011272899
reaction:716,tBu3P G2,BTMG,t-AmOH (25%),Core_07,MFCD09999194,100.0
reaction:717,RuPhos G3,BTMG,H2O (25%),Core_07,MFCD09999194,85.25854917233113
reaction:718,tBuXphos G3,P2-Et,None,Core_07,MFCD05663845,6.001226059126473
reaction:719,Aphos G3,BTTP,t-AmOH (25%),Core_07,MFCD05663845,76.58310173315292
reaction:720,Xphos G3,K3PO4,H2O (25%),Core_07,MFCD05663845,32.63864969470545
reaction:721,tBuXphos G3,BTMG,None,Core_07,MFCD05663845,0.0
reaction:722,Aphos G3,BTMG,t-AmOH (25%),Core_07,MFCD05663845,100.0
reaction:723,Xphos G3,BTMG,H2O (25%),Core_07,MFCD05663845,76.50760500916086
reaction:724,Aphos G3,P2-Et,None,Core_07,MFCD05663845,80.27570365956264
reaction:725,tBu3P G2,BTTP,t-AmOH (25%),Core_07,MFCD05663845,63.15348335684375
reaction:726,RuPhos G3,K3PO4,H2O (25%),Core_07,MFCD05663845,55.20870068833985
reaction:727,Aphos G3,BTMG,None,Core_07,MFCD05663845,76.498555375672
reaction:728,tBu3P G2,BTMG,t-AmOH (25%),Core_07,MFCD05663845,100.0
reaction:729,RuPhos G3,BTMG,H2O (25%),Core_07,MFCD05663845,90.22822167782827
reaction:730,tBuXphos G3,P2-Et,None,Core_08,MFCD05663854,0.0
reaction:731,Aphos G3,BTTP,t-AmOH (25%),Core_08,MFCD05663854,0.0
reaction:732,Xphos G3,K3PO4,H2O (25%),Core_08,MFCD05663854,0.0
reaction:733,tBuXphos G3,BTMG,None,Core_08,MFCD05663854,0.0
reaction:734,Aphos G3,BTMG,t-AmOH (25%),Core_08,MFCD05663854,0.0
reaction:735,Xphos G3,BTMG,H2O (25%),Core_08,MFCD05663854,0.0
reaction:736,Aphos G3,P2-Et,None,Core_08,MFCD05663854,0.0
reaction:737,tBu3P G2,BTTP,t-AmOH (25%),Core_08,MFCD05663854,0.0
reaction:738,RuPhos G3,K3PO4,H2O (25%),Core_08,MFCD05663854,0.0
reaction:739,Aphos G3,BTMG,None,Core_08,MFCD05663854,0.0
reaction:740,tBu3P G2,BTMG,t-AmOH (25%),Core_08,MFCD05663854,0.0
reaction:741,RuPhos G3,BTMG,H2O (25%),Core_08,MFCD05663854,0.0
reaction:742,tBuXphos G3,P2-Et,None,Core_08,MFCD16994280,0.0
reaction:743,Aphos G3,BTTP,t-AmOH (25%),Core_08,MFCD16994280,0.0
reaction:744,Xphos G3,K3PO4,H2O (25%),Core_08,MFCD16994280,0.0
reaction:745,tBuXphos G3,BTMG,None,Core_08,MFCD16994280,0.0
reaction:746,Aphos G3,BTMG,t-AmOH (25%),Core_08,MFCD16994280,0.0
reaction:747,Xphos G3,BTMG,H2O (25%),Core_08,MFCD16994280,0.0
reaction:748,tBu3P G2,BTTP,t-AmOH (25%),Core_08,MFCD16994280,0.0
reaction:749,RuPhos G3,K3PO4,H2O (25%),Core_08,MFCD16994280,0.0
reaction:750,Aphos G3,BTMG,None,Core_08,MFCD16994280,0.0
reaction:751,tBu3P G2,BTMG,t-AmOH (25%),Core_08,MFCD16994280,0.0
reaction:752,RuPhos G3,BTMG,H2O (25%),Core_08,MFCD16994280,0.0
reaction:753,tBuXphos G3,P2-Et,None,Core_08,MFCD03788418,47.955328459067104
reaction:754,Aphos G3,BTTP,t-AmOH (25%),Core_08,MFCD03788418,0.0
reaction:755,Xphos G3,K3PO4,H2O (25%),Core_08,MFCD03788418,0.0
reaction:756,tBuXphos G3,BTMG,None,Core_08,MFCD03788418,0.0
reaction:757,Aphos G3,BTMG,t-AmOH (25%),Core_08,MFCD03788418,0.0
reaction:758,Xphos G3,BTMG,H2O (25%),Core_08,MFCD03788418,0.0
reaction:759,Aphos G3,P2-Et,None,Core_08,MFCD03788418,58.91047143201952
reaction:760,tBu3P G2,BTTP,t-AmOH (25%),Core_08,MFCD03788418,0.0
reaction:761,RuPhos G3,K3PO4,H2O (25%),Core_08,MFCD03788418,45.44658692015693
reaction:762,Aphos G3,BTMG,None,Core_08,MFCD03788418,38.468518545726646
reaction:763,tBu3P G2,BTMG,t-AmOH (25%),Core_08,MFCD03788418,43.18174583261001
reaction:764,RuPhos G3,BTMG,H2O (25%),Core_08,MFCD03788418,39.095639066409674
reaction:765,tBuXphos G3,P2-Et,None,Core_08,MFCD19439767,0.0
reaction:766,Aphos G3,BTTP,t-AmOH (25%),Core_08,MFCD19439767,9.833601763241997
reaction:767,Xphos G3,K3PO4,H2O (25%),Core_08,MFCD19439767,0.0
reaction:768,tBuXphos G3,BTMG,None,Core_08,MFCD19439767,0.0
reaction:769,Aphos G3,BTMG,t-AmOH (25%),Core_08,MFCD19439767,8.883010208217607
reaction:770,Xphos G3,BTMG,H2O (25%),Core_08,MFCD19439767,0.0
reaction:771,Aphos G3,P2-Et,None,Core_08,MFCD19439767,0.0
reaction:772,tBu3P G2,BTTP,t-AmOH (25%),Core_08,MFCD19439767,0.0
reaction:773,RuPhos G3,K3PO4,H2O (25%),Core_08,MFCD19439767,0.0
reaction:774,Aphos G3,BTMG,None,Core_08,MFCD19439767,0.0
reaction:775,tBu3P G2,BTMG,t-AmOH (25%),Core_08,MFCD19439767,0.0
reaction:776,RuPhos G3,BTMG,H2O (25%),Core_08,MFCD19439767,0.0
reaction:777,tBuXphos G3,P2-Et,None,Core_08,MFCD18383786,0.0
reaction:778,Aphos G3,BTTP,t-AmOH (25%),Core_08,MFCD18383786,0.0
reaction:779,Xphos G3,K3PO4,H2O (25%),Core_08,MFCD18383786,0.0
reaction:780,tBuXphos G3,BTMG,None,Core_08,MFCD18383786,0.0
reaction:781,Aphos G3,BTMG,t-AmOH (25%),Core_08,MFCD18383786,0.0
reaction:782,Xphos G3,BTMG,H2O (25%),Core_08,MFCD18383786,0.0
reaction:783,Aphos G3,P2-Et,None,Core_08,MFCD18383786,0.0
reaction:784,tBu3P G2,BTTP,t-AmOH (25%),Core_08,MFCD18383786,0.0
reaction:785,RuPhos G3,K3PO4,H2O (25%),Core_08,MFCD18383786,0.0
reaction:786,Aphos G3,BTMG,None,Core_08,MFCD18383786,0.0
reaction:787,tBu3P G2,BTMG,t-AmOH (25%),Core_08,MFCD18383786,0.0
reaction:788,RuPhos G3,BTMG,H2O (25%),Core_08,MFCD18383786,0.0
reaction:789,tBuXphos G3,P2-Et,None,Core_08,MFCD00674177,0.0
reaction:790,Aphos G3,BTTP,t-AmOH (25%),Core_08,MFCD00674177,0.0
reaction:791,Xphos G3,K3PO4,H2O (25%),Core_08,MFCD00674177,0.0
reaction:792,tBuXphos G3,BTMG,None,Core_08,MFCD00674177,1.0494172899661647
reaction:793,Aphos G3,BTMG,t-AmOH (25%),Core_08,MFCD00674177,4.76634410668854
reaction:794,Xphos G3,BTMG,H2O (25%),Core_08,MFCD00674177,25.497730174598004
reaction:795,Aphos G3,P2-Et,None,Core_08,MFCD00674177,0.0
reaction:796,tBu3P G2,BTTP,t-AmOH (25%),Core_08,MFCD00674177,12.530987770906195
reaction:797,RuPhos G3,K3PO4,H2O (25%),Core_08,MFCD00674177,0.0
reaction:798,Aphos G3,BTMG,None,Core_08,MFCD00674177,14.62487827203881
reaction:799,tBu3P G2,BTMG,t-AmOH (25%),Core_08,MFCD00674177,16.070025397377663
reaction:800,RuPhos G3,BTMG,H2O (25%),Core_08,MFCD00674177,21.411673257762924
reaction:801,tBuXphos G3,P2-Et,None,Core_08,MFCD11878349,0.0
reaction:802,Aphos G3,BTTP,t-AmOH (25%),Core_08,MFCD11878349,0.0
reaction:803,Xphos G3,K3PO4,H2O (25%),Core_08,MFCD11878349,0.0
reaction:804,tBuXphos G3,BTMG,None,Core_08,MFCD11878349,0.0
reaction:805,Aphos G3,BTMG,t-AmOH (25%),Core_08,MFCD11878349,0.0
reaction:806,Xphos G3,BTMG,H2O (25%),Core_08,MFCD11878349,0.0
reaction:807,Aphos G3,P2-Et,None,Core_08,MFCD11878349,0.0
reaction:808,tBu3P G2,BTTP,t-AmOH (25%),Core_08,MFCD11878349,0.0
reaction:809,RuPhos G3,K3PO4,H2O (25%),Core_08,MFCD11878349,0.0
reaction:810,Aphos G3,BTMG,None,Core_08,MFCD11878349,0.0
reaction:811,tBu3P G2,BTMG,t-AmOH (25%),Core_08,MFCD11878349,0.0
reaction:812,RuPhos G3,BTMG,H2O (25%),Core_08,MFCD11878349,0.0
reaction:813,tBuXphos G3,P2-Et,None,Core_08,MFCD03789252,14.757522195223894
reaction:814,Aphos G3,BTTP,t-AmOH (25%),Core_08,MFCD03789252,0.0
reaction:815,Xphos G3,K3PO4,H2O (25%),Core_08,MFCD03789252,59.06884063426382
reaction:816,tBuXphos G3,BTMG,None,Core_08,MFCD03789252,0.0
reaction:817,Aphos G3,BTMG,t-AmOH (25%),Core_08,MFCD03789252,0.0
reaction:818,Xphos G3,BTMG,H2O (25%),Core_08,MFCD03789252,29.319416180300212
reaction:819,Aphos G3,P2-Et,None,Core_08,MFCD03789252,19.616243865425684
reaction:820,tBu3P G2,BTTP,t-AmOH (25%),Core_08,MFCD03789252,28.193248553617746
reaction:821,RuPhos G3,K3PO4,H2O (25%),Core_08,MFCD03789252,45.037844665396435
reaction:822,Aphos G3,BTMG,None,Core_08,MFCD03789252,0.0
reaction:823,tBu3P G2,BTMG,t-AmOH (25%),Core_08,MFCD03789252,0.0
reaction:824,RuPhos G3,BTMG,H2O (25%),Core_08,MFCD03789252,28.79060113398356
reaction:825,Aphos G3,BTTP,t-AmOH (25%),Core_08,MFCD09999194,0.0
reaction:826,Xphos G3,K3PO4,H2O (25%),Core_08,MFCD09999194,23.317493338807388
reaction:827,tBuXphos G3,BTMG,None,Core_08,MFCD09999194,24.840856902884063
reaction:828,Aphos G3,BTMG,t-AmOH (25%),Core_08,MFCD09999194,0.0
reaction:829,Xphos G3,BTMG,H2O (25%),Core_08,MFCD09999194,0.0
reaction:830,Aphos G3,P2-Et,None,Core_08,MFCD09999194,0.0
reaction:831,tBu3P G2,BTTP,t-AmOH (25%),Core_08,MFCD09999194,26.8482981742575
reaction:832,RuPhos G3,K3PO4,H2O (25%),Core_08,MFCD09999194,0.0
reaction:833,Aphos G3,BTMG,None,Core_08,MFCD09999194,0.0
reaction:834,tBu3P G2,BTMG,t-AmOH (25%),Core_08,MFCD09999194,7.187097322636585
reaction:835,RuPhos G3,BTMG,H2O (25%),Core_08,MFCD09999194,4.851071806239207
reaction:836,Aphos G3,BTTP,t-AmOH (25%),Core_08,MFCD05663845,50.0
reaction:837,Xphos G3,K3PO4,H2O (25%),Core_08,MFCD05663845,100.0
reaction:838,tBuXphos G3,BTMG,None,Core_08,MFCD05663845,50.0
reaction:839,Aphos G3,BTMG,t-AmOH (25%),Core_08,MFCD05663845,50.0
reaction:840,Xphos G3,BTMG,H2O (25%),Core_08,MFCD05663845,0.0
reaction:841,Aphos G3,P2-Et,None,Core_08,MFCD05663845,0.0
reaction:842,tBu3P G2,BTTP,t-AmOH (25%),Core_08,MFCD05663845,50.0
reaction:843,RuPhos G3,K3PO4,H2O (25%),Core_08,MFCD05663845,0.0
reaction:844,Aphos G3,BTMG,None,Core_08,MFCD05663845,50.0
reaction:845,tBu3P G2,BTMG,t-AmOH (25%),Core_08,MFCD05663845,50.0
reaction:846,RuPhos G3,BTMG,H2O (25%),Core_08,MFCD05663845,15.257910756404943
reaction:847,tBuXphos G3,P2-Et,None,Core_09,MFCD05663854,0.0
reaction:848,Aphos G3,BTTP,t-AmOH (25%),Core_09,MFCD05663854,19.439035475188245
reaction:849,Xphos G3,K3PO4,H2O (25%),Core_09,MFCD05663854,88.68111286539072
reaction:850,tBuXphos G3,BTMG,None,Core_09,MFCD05663854,0.0
reaction:851,Aphos G3,BTMG,t-AmOH (25%),Core_09,MFCD05663854,7.499654843211494
reaction:852,Xphos G3,BTMG,H2O (25%),Core_09,MFCD05663854,86.94769305126245
reaction:853,Aphos G3,P2-Et,None,Core_09,MFCD05663854,33.841495732323104
reaction:854,tBu3P G2,BTTP,t-AmOH (25%),Core_09,MFCD05663854,3.9001726390042157
reaction:855,RuPhos G3,K3PO4,H2O (25%),Core_09,MFCD05663854,23.532670061982863
reaction:856,Aphos G3,BTMG,None,Core_09,MFCD05663854,4.778194589420092
reaction:857,tBu3P G2,BTMG,t-AmOH (25%),Core_09,MFCD05663854,0.8911479550787665
reaction:858,RuPhos G3,BTMG,H2O (25%),Core_09,MFCD05663854,35.29081104583407
reaction:859,tBuXphos G3,P2-Et,None,Core_09,MFCD16994280,0.0
reaction:860,Aphos G3,BTTP,t-AmOH (25%),Core_09,MFCD16994280,0.0
reaction:861,Xphos G3,K3PO4,H2O (25%),Core_09,MFCD16994280,81.84576024597482
reaction:862,tBuXphos G3,BTMG,None,Core_09,MFCD16994280,0.0
reaction:863,Aphos G3,BTMG,t-AmOH (25%),Core_09,MFCD16994280,0.0
reaction:864,Xphos G3,BTMG,H2O (25%),Core_09,MFCD16994280,77.08078844951719
reaction:865,Aphos G3,P2-Et,None,Core_09,MFCD16994280,0.0
reaction:866,tBu3P G2,BTTP,t-AmOH (25%),Core_09,MFCD16994280,0.0
reaction:867,RuPhos G3,K3PO4,H2O (25%),Core_09,MFCD16994280,36.94461629665167
reaction:868,Aphos G3,BTMG,None,Core_09,MFCD16994280,0.0
reaction:869,tBu3P G2,BTMG,t-AmOH (25%),Core_09,MFCD16994280,0.0
reaction:870,RuPhos G3,BTMG,H2O (25%),Core_09,MFCD16994280,36.36343989766072
reaction:871,tBuXphos G3,P2-Et,None,Core_09,MFCD03788418,0.0
reaction:872,Aphos G3,BTTP,t-AmOH (25%),Core_09,MFCD03788418,0.0
reaction:873,Xphos G3,K3PO4,H2O (25%),Core_09,MFCD03788418,100.0
reaction:874,tBuXphos G3,BTMG,None,Core_09,MFCD03788418,0.0
reaction:875,Aphos G3,BTMG,t-AmOH (25%),Core_09,MFCD03788418,0.0
reaction:876,Xphos G3,BTMG,H2O (25%),Core_09,MFCD03788418,91.81232375958146
reaction:877,Aphos G3,P2-Et,None,Core_09,MFCD03788418,2.9926029829534366
reaction:878,tBu3P G2,BTTP,t-AmOH (25%),Core_09,MFCD03788418,0.0
reaction:879,RuPhos G3,K3PO4,H2O (25%),Core_09,MFCD03788418,35.156961992657976
reaction:880,Aphos G3,BTMG,None,Core_09,MFCD03788418,0.0
reaction:881,tBu3P G2,BTMG,t-AmOH (25%),Core_09,MFCD03788418,0.0
reaction:882,RuPhos G3,BTMG,H2O (25%),Core_09,MFCD03788418,30.719341764847304
reaction:883,tBuXphos G3,P2-Et,None,Core_09,MFCD19439767,0.0
reaction:884,Aphos G3,BTTP,t-AmOH (25%),Core_09,MFCD19439767,25.29696767982023
reaction:885,Xphos G3,K3PO4,H2O (25%),Core_09,MFCD19439767,100.0
reaction:886,tBuXphos G3,BTMG,None,Core_09,MFCD19439767,6.08783049336507
reaction:887,Aphos G3,BTMG,t-AmOH (25%),Core_09,MFCD19439767,27.765251198551233
reaction:888,Xphos G3,BTMG,H2O (25%),Core_09,MFCD19439767,100.0
reaction:889,Aphos G3,P2-Et,None,Core_09,MFCD19439767,12.042785168217048
reaction:890,tBu3P G2,BTTP,t-AmOH (25%),Core_09,MFCD19439767,7.27915555412226
reaction:891,RuPhos G3,K3PO4,H2O (25%),Core_09,MFCD19439767,50.76412631339126
reaction:892,Aphos G3,BTMG,None,Core_09,MFCD19439767,23.908360083172887
reaction:893,tBu3P G2,BTMG,t-AmOH (25%),Core_09,MFCD19439767,6.432814861811385
reaction:894,RuPhos G3,BTMG,H2O (25%),Core_09,MFCD19439767,19.084658109048274
reaction:895,tBuXphos G3,P2-Et,None,Core_09,MFCD18383786,0.0
reaction:896,Aphos G3,BTTP,t-AmOH (25%),Core_09,MFCD18383786,19.947557349770896
reaction:897,Xphos G3,K3PO4,H2O (25%),Core_09,MFCD18383786,82.14787452958691
reaction:898,tBuXphos G3,BTMG,None,Core_09,MFCD18383786,8.189485180656481
reaction:899,Aphos G3,BTMG,t-AmOH (25%),Core_09,MFCD18383786,37.47214340618979
reaction:900,Xphos G3,BTMG,H2O (25%),Core_09,MFCD18383786,70.92259849379212
reaction:901,tBuXphos G3,P2-Et,None,Core_09,MFCD18383786,7.587388222841918
reaction:902,Aphos G3,BTTP,t-AmOH (25%),Core_09,MFCD18383786,7.703982887316217
reaction:903,Xphos G3,K3PO4,H2O (25%),Core_09,MFCD18383786,32.43289196597494
reaction:904,Aphos G3,BTMG,None,Core_09,MFCD18383786,37.54285180574013
reaction:905,tBu3P G2,BTMG,t-AmOH (25%),Core_09,MFCD18383786,14.434753544423911
reaction:906,RuPhos G3,BTMG,H2O (25%),Core_09,MFCD18383786,18.951112336716307
reaction:907,tBuXphos G3,P2-Et,None,Core_09,MFCD00674177,0.0
reaction:908,Aphos G3,BTTP,t-AmOH (25%),Core_09,MFCD00674177,0.0
reaction:909,Xphos G3,K3PO4,H2O (25%),Core_09,MFCD00674177,77.25748039842671
reaction:910,tBuXphos G3,BTMG,None,Core_09,MFCD00674177,0.0
reaction:911,Aphos G3,BTMG,t-AmOH (25%),Core_09,MFCD00674177,2.1059350576559903
reaction:912,Xphos G3,BTMG,H2O (25%),Core_09,MFCD00674177,87.3622222028893
reaction:913,tBuXphos G3,P2-Et,None,Core_09,MFCD00674177,0.0
reaction:914,Aphos G3,BTTP,t-AmOH (25%),Core_09,MFCD00674177,0.0
reaction:915,Xphos G3,K3PO4,H2O (25%),Core_09,MFCD00674177,34.341089950558725
reaction:916,Aphos G3,BTMG,None,Core_09,MFCD00674177,1.4686008488718827
reaction:917,tBu3P G2,BTMG,t-AmOH (25%),Core_09,MFCD00674177,0.0
reaction:918,RuPhos G3,BTMG,H2O (25%),Core_09,MFCD00674177,47.814526803848516
reaction:919,tBuXphos G3,P2-Et,None,Core_09,MFCD11878349,0.0
reaction:920,Aphos G3,BTTP,t-AmOH (25%),Core_09,MFCD11878349,0.0
reaction:921,Xphos G3,K3PO4,H2O (25%),Core_09,MFCD11878349,0.0
reaction:922,tBuXphos G3,BTMG,None,Core_09,MFCD11878349,5.110018926956053
reaction:923,Aphos G3,BTMG,t-AmOH (25%),Core_09,MFCD11878349,0.0
reaction:924,Xphos G3,BTMG,H2O (25%),Core_09,MFCD11878349,0.0
reaction:925,tBuXphos G3,P2-Et,None,Core_09,MFCD11878349,0.0
reaction:926,Aphos G3,BTTP,t-AmOH (25%),Core_09,MFCD11878349,0.0
reaction:927,Xphos G3,K3PO4,H2O (25%),Core_09,MFCD11878349,0.0
reaction:928,Aphos G3,BTMG,None,Core_09,MFCD11878349,3.5275082070745887
reaction:929,tBu3P G2,BTMG,t-AmOH (25%),Core_09,MFCD11878349,0.0
reaction:930,RuPhos G3,BTMG,H2O (25%),Core_09,MFCD11878349,0.0
reaction:931,tBuXphos G3,P2-Et,None,Core_09,MFCD03789252,2.945452392463877
reaction:932,Aphos G3,BTTP,t-AmOH (25%),Core_09,MFCD03789252,86.73870860248736
reaction:933,Xphos G3,K3PO4,H2O (25%),Core_09,MFCD03789252,100.0
reaction:934,tBuXphos G3,BTMG,None,Core_09,MFCD03789252,6.905772061013662
reaction:935,Aphos G3,BTMG,t-AmOH (25%),Core_09,MFCD03789252,68.20246651936237
reaction:936,Xphos G3,BTMG,H2O (25%),Core_09,MFCD03789252,100.0
reaction:937,tBuXphos G3,P2-Et,None,Core_09,MFCD03789252,100.0
