restart,step,negative_mll_per_point,lengthscale_mean,noise_variance_standardized
0,1,0.8160813330617342,1.0000000000000007,9.999999974752433e-07
0,2,0.8067259521531135,1.0099397161434607,9.999999974752433e-07
0,3,0.7973336425568928,1.0199802040773245,9.999999974752433e-07
0,4,0.7879107276105792,1.0301229732664554,9.999999974752433e-07
0,5,0.7784644401692621,1.0403693440984336,9.999999974752433e-07
0,6,0.7690029892845462,1.050720408970952,9.999999974752433e-07
0,7,0.7595356296050852,1.0611769892363616,9.999999974752433e-07
0,8,0.7500727329136743,1.0717395874837339,9.999999974752433e-07
0,9,0.7406258610132801,1.0824083345589086,9.999999974752433e-07
0,10,0.7312078389238469,1.0931829306342316,9.999999974752433e-07
0,11,0.7218328270424259,1.104062579542181,9.999999974752433e-07
0,12,0.7125163905390277,1.1150459154816292,9.999999974752433e-07
0,13,0.7032755637955026,1.1261309210936654,9.999999974752433e-07
0,14,0.6941289071296309,1.1373148357887455,9.999999974752433e-07
0,15,0.6850965523650792,1.1485940530932721,9.999999974752433e-07
0,16,0.6762002329940423,1.159964005679284,9.999999974752433e-07
0,17,0.6674632937188808,1.1714190366572474,9.999999974752433e-07
0,18,0.6589106730419636,1.1829522556661012,9.999999974752433e-07
0,19,0.650568851298182,1.1945553783109835,9.999999974752433e-07
0,20,0.6424657551062559,1.206218547611869,9.999999974752433e-07
0,21,0.6346306076905863,1.2179301363828532,9.999999974752433e-07
0,22,0.627093712970191,1.22967652992573,9.999999974752433e-07
0,23,0.6198861598537202,1.241441889176759,9.999999974752433e-07
0,24,0.6130394320241053,1.2532078955992805,9.999999974752433e-07
0,25,0.6065849079496417,1.2649534807992309,9.999999974752433e-07
0,26,0.6005532363572407,1.2766545462100245,9.999999974752433e-07
0,27,0.594973574540669,1.2882836814146275,9.999999974752433e-07
0,28,0.5898726814108162,1.2998098939028957,9.999999974752433e-07
0,29,0.5852738650305115,1.3111983684069577,9.999999974752433e-07
0,30,0.5811957964800608,1.3224102804026945,9.999999974752433e-07
0,31,0.5776512191227898,1.3334026956774712,9.999999974752433e-07
0,32,0.5746456051014991,1.344128595458439,9.999999974752433e-07
0,33,0.5721758387061091,1.354537073390424,9.999999974752433e-07
0,34,0.5702290370931319,1.364573754952222,9.999999974752433e-07
0,35,0.5687816485303514,1.3741814893873736,9.999999974752433e-07
0,36,0.5677989901562294,1.38330135617311,9.999999974752433e-07
0,37,0.5672353921863146,1.3918740098764135,9.999999974752433e-07
0,38,0.5670350937395138,1.39984135745454,9.999999974752433e-07
0,39,0.5671339792205295,1.4071485214546806,9.999999974752433e-07
0,40,0.5674621517780097,1.4137459953432434,9.999999974752433e-07
0,41,0.5679472200313299,1.4195918512390768,9.999999974752433e-07
0,42,0.5685180459298975,1.4246538261268533,9.999999974752433e-07
0,43,0.569108594135869,1.428911100565916,9.999999974752433e-07
0,44,0.5696614668657008,1.4323556005959475,9.999999974752433e-07
0,45,0.57013072362276,1.4349926987227908,9.999999974752433e-07
0,46,0.5704836755081342,1.4368412555793562,9.999999974752433e-07
0,47,0.5707014908285422,1.4379330165709396,9.999999974752433e-07
0,48,0.5707786192179357,1.4383114428223507,9.999999974752433e-07
0,49,0.5707211979984952,1.4380301017649462,9.999999974752433e-07
0,50,0.5705447171643595,1.4371507647173838,9.999999974752433e-07
0,51,0.570271273288508,1.4357413582366534,9.999999974752433e-07
0,52,0.5699267389119893,1.4338738987023247,9.999999974752433e-07
0,53,0.5695381254734594,1.431622513038279,9.999999974752433e-07
0,54,0.5691313429270668,1.429061619425904,9.999999974752433e-07
0,55,0.5687294759259204,1.4262643150404168,9.999999974752433e-07
0,56,0.5683516189077383,1.423300995701478,9.999999974752433e-07
0,57,0.5680122493958457,1.4202382155084972,9.999999974752433e-07
0,58,0.5677210741255266,1.4171377825484455,9.999999974752433e-07
0,59,0.5674832562267725,1.4140560786537273,9.999999974752433e-07
0,60,0.5672999212419296,1.4110435859370327,9.999999974752433e-07
0,61,0.5671688416487723,1.4081445996052209,9.999999974752433e-07
0,62,0.5670852099449549,1.4053971047657128,9.999999974752433e-07
0,63,0.5670424256817228,1.4028327942131797,9.999999974752433e-07
0,64,0.5670328391914795,1.4004772042971005,9.999999974752433e-07
0,65,0.5670484119493264,1.39834994677866,9.999999974752433e-07
0,66,0.5670812690833255,1.3964650159740073,9.999999974752433e-07
0,67,0.567124132673673,1.3948311523349948,9.999999974752433e-07
0,68,0.5671706348321234,1.3934522458113587,9.999999974752433e-07
0,69,0.5672155171677111,1.3923277647339143,9.999999974752433e-07
0,70,0.5672547283946127,1.3914531984200433,9.999999974752433e-07
0,71,0.5672854349175055,1.3908205041038462,9.999999974752433e-07
0,72,0.5673059606746307,1.3904185510256393,9.999999974752433e-07
0,73,0.5673156727444794,1.3902335564944357,9.999999974752433e-07
0,74,0.5673148285918295,1.3902495104043473,9.999999974752433e-07
0,75,0.5673043996343482,1.390448586008229,9.999999974752433e-07
0,76,0.567285884270373,1.3908115357192037,9.999999974752433e-07
0,77,0.5672611217740787,1.391318071332583,9.999999974752433e-07
0,78,0.5672321166323326,1.3919472283633214,9.999999974752433e-07
0,79,0.5672008810259442,1.3926777142172748,9.999999974752433e-07
0,80,0.5671693012789558,1.3934882397088844,9.999999974752433e-07
0,81,0.5671390322354652,1.394357833062868,9.999999974752433e-07
0,82,0.567111421696247,1.3952661350583775,9.999999974752433e-07
0,83,0.5670874652890195,1.396193673459906,9.999999974752433e-07
0,84,0.5670677904998946,1.397122114398749,9.999999974752433e-07
0,85,0.5670526671153912,1.3980344879872852,9.999999974752433e-07
0,86,0.5670420400787481,1.3989153852224352,9.999999974752433e-07
0,87,0.5670355798147132,1.3997511232087005,9.999999974752433e-07
0,88,0.5670327444796649,1.40052987593264,9.999999974752433e-07
0,89,0.5670328483843564,1.4012417682574216,9.999999974752433e-07
0,90,0.5670351310239552,1.4018789314654083,9.999999974752433e-07
0,91,0.5670388217113883,1.4024355195255072,9.999999974752433e-07
0,92,0.5670431956882631,1.4029076862501986,9.999999974752433e-07
0,93,0.5670476186982377,1.4032935245720617,9.999999974752433e-07
0,94,0.5670515782457423,1.403592970242273,9.999999974752433e-07
0,95,0.5670547010137958,1.4038076732651863,9.999999974752433e-07
0,96,0.5670567570710685,1.4039408412713947,9.999999974752433e-07
0,97,0.5670576524666076,1.4039970597460574,9.999999974752433e-07
0,98,0.5670574125251474,1.4039820945344994,9.999999974752433e-07
0,99,0.567056158582151,1.4039026823248457,9.999999974752433e-07
0,100,0.5670540810320946,1.403766314856269,9.999999974752433e-07
0,101,0.5670514114334456,1.4035810224348964,9.999999974752433e-07
0,102,0.5670483960675263,1.4033551619831395,9.999999974752433e-07
0,103,0.5670452728494585,1.4030972143363545,9.999999974752433e-07
0,104,0.5670422529061675,1.4028155948723124,9.999999974752433e-07
0,105,0.567039507534535,1.4025184808541642,9.999999974752433e-07
0,106,0.5670371606892293,1.4022136581250757,9.999999974752433e-07
0,107,0.5670352866676855,1.4019083890472475,9.999999974752433e-07
0,108,0.5670339122877625,1.4016093028589147,9.999999974752433e-07
0,109,0.5670330226043012,1.401322308953287,9.999999974752433e-07
0,110,0.5670325690845078,1.4010525329799506,9.999999974752433e-07
0,111,0.5670324791469387,1.4008042751425633,9.999999974752433e-07
0,112,0.5670326660468155,1.400580989621885,9.999999974752433e-07
0,113,0.5670330382377242,1.400385283690812,9.999999974752433e-07
0,114,0.5670335075323301,1.400218934804978,9.999999974752433e-07
0,115,0.5670339955986806,1.400082923743118,9.999999974752433e-07
0,116,0.5670344385429787,1.3999774817282817,9.999999974752433e-07
0,117,0.567034789527464,1.3999021493762707,9.999999974752433e-07
0,118,0.5670350195402241,1.399855845283079,9.999999974752433e-07
0,119,0.567035116564352,1.3998369420710877,9.999999974752433e-07
0,120,0.5670350834831633,1.399843347757463,9.999999974752433e-07
0,121,0.5670349351056184,1.3998725903819653,9.999999974752433e-07
0,122,0.5670346947051539,1.399921903930455,9.999999974752433e-07
0,123,0.5670343904411417,1.3999883137113263,9.999999974752433e-07
0,124,0.5670340519820662,1.4000687194820745,9.999999974752433e-07
1,1,0.6005618156899839,1.276637315750122,9.999999974752433e-07
1,2,0.5944829720450872,1.2893509460140706,9.999999974752433e-07
1,3,0.5888876882882693,1.302158495755565,9.999999974752433e-07
1,4,0.583829975763805,1.3150272791607474,9.999999974752433e-07
1,5,0.5793641910427795,1.3279122774128436,9.999999974752433e-07
1,6,0.5755422808251893,1.340752137596833,9.999999974752433e-07
1,7,0.5724095184874948,1.353464162133762,9.999999974752433e-07
1,8,0.5699982658741373,1.3659384454800927,9.999999974752433e-07
1,9,0.5683194699634682,1.3780318695925995,9.999999974752433e-07
1,10,0.5673522373831779,1.3895636858440608,9.999999974752433e-07
1,11,0.5670332170420151,1.4003158488655076,9.999999974752433e-07
1,12,0.567249652885429,1.4100424609608184,9.999999974752433e-07
1,13,0.567841809172022,1.418491950810133,9.999999974752433e-07
1,14,0.5686195793388853,1.425441019597064,9.999999974752433e-07
1,15,0.569392385313791,1.4307316955743197,9.999999974752433e-07
1,16,0.5700031694627438,1.4342977715235143,9.999999974752433e-07
1,17,0.5703533428016073,1.4361706865179276,9.999999974752433e-07
1,18,0.5704103503763893,1.436465655357095,9.999999974752433e-07
1,19,0.5701987816162651,1.4353573852366284,9.999999974752433e-07
1,20,0.5697821001448805,1.433055486239065,9.999999974752433e-07
1,21,0.5692425026620285,1.4297852444214683,9.999999974752433e-07
1,22,0.5686636755528115,1.425774795237742,9.999999974752433e-07
1,23,0.5681183470390982,1.4212472588865752,9.999999974752433e-07
1,24,0.5676607693592683,1.4164158365651367,9.999999974752433e-07
1,25,0.5673235070238354,1.4114802535144095,9.999999974752433e-07
1,26,0.5671176888387264,1.406623583215271,9.999999974752433e-07
1,27,0.5670358521921326,1.4020090855939207,9.999999974752433e-07
1,28,0.5670565094653099,1.3977771340937422,9.999999974752433e-07
1,29,0.5671495735071547,1.3940425601783248,9.999999974752433e-07
1,30,0.5672818265820438,1.3908928078313523,9.999999974752433e-07
1,31,0.5674217407834726,1.3883871945194073,9.999999974752433e-07
1,32,0.567543160416204,1.3865573820397792,9.999999974752433e-07
1,33,0.5676276032706793,1.3854089516523187,9.999999974752433e-07
1,34,0.5676651742213722,1.3849238230828282,9.999999974752433e-07
1,35,0.5676542653860438,1.385063192721288,9.999999974752433e-07
1,36,0.5676003219810563,1.38577069049613,9.999999974752433e-07
1,37,0.5675139885166798,1.3869755391894667,9.999999974752433e-07
1,38,0.5674089385370145,1.388595607903308,9.999999974752433e-07
1,39,0.5672996575031465,1.390540351758348,9.999999974752433e-07
1,40,0.5671994101046128,1.392713701917812,9.999999974752433e-07
1,41,0.5671185866392037,1.3950170026262894,9.999999974752433e-07
1,42,0.567063584546262,1.3973520813603497,9.999999974752433e-07
1,43,0.5670363315431405,1.3996244867625598,9.999999974752433e-07
1,44,0.5670344876171357,1.4017468461489575,9.999999974752433e-07
1,45,0.5670522732907894,1.4036421977728417,9.999999974752433e-07
1,46,0.5670817721606497,1.405247067751978,9.999999974752433e-07
1,47,0.5671144695277683,1.406514014439841,9.999999974752433e-07
1,48,0.5671427433640831,1.407413373202673,9.999999974752433e-07
1,49,0.5671610387574489,1.4079340046007578,9.999999974752433e-07
1,50,0.5671665338624828,1.4080829620555746,9.999999974752433e-07
1,51,0.5671592244748777,1.4078841213047242,9.999999974752433e-07
1,52,0.567141481884746,1.4073759226004607,9.999999974752433e-07
1,53,0.5671172404133437,1.4066084476367346,9.999999974752433e-07
1,54,0.5670910245048989,1.405640081917754,9.999999974752433e-07
1,55,0.5670670250789446,1.404534007499234,9.999999974752433e-07
1,56,0.5670483907293804,1.403354743934392,9.999999974752433e-07
1,57,0.5670368295243475,1.402164918835688,9.999999974752433e-07
1,58,0.5670325414508615,1.4010224111525031,9.999999974752433e-07
1,59,0.5670344363486626,1.399977972962456,9.999999974752433e-07
1,60,0.5670405479002367,1.3990733996066782,9.999999974752433e-07
1,61,0.5670485348569199,1.3983402832953251,9.999999974752433e-07
1,62,0.5670561646001244,1.3977993526668966,9.999999974752433e-07
1,63,0.5670616958876468,1.3974603719544387,9.999999974752433e-07
1,64,0.5670641098010591,1.3973225503551845,9.999999974752433e-07
1,65,0.5670631729484897,1.3973753961466864,9.999999974752433e-07
1,66,0.5670593485666103,1.397599940931607,9.999999974752433e-07
1,67,0.5670535949189118,1.3979702556576505,9.999999974752433e-07
1,68,0.5670471039831181,1.3984551794430207,9.999999974752433e-07
1,69,0.567041036361218,1.399020182401957,9.999999974752433e-07
1,70,0.5670363015922455,1.399629283025272,9.999999974752433e-07
1,71,0.5670334186951028,1.4002469389195153,9.999999974752433e-07
1,72,0.5670324727866206,1.4008398279181746,9.999999974752433e-07
1,73,0.5670331635642699,1.4013784368565299,9.999999974752433e-07
1,74,0.5670349240147359,1.4018383800857743,9.999999974752433e-07
1,75,0.5670370761261904,1.402201380998691,9.999999974752433e-07
1,76,0.5670389866671723,1.4024558680865495,9.999999974752433e-07
1,77,0.5670401905299333,1.4025971613549222,9.999999974752433e-07
1,78,0.5670404601244561,1.4026272528282928,9.999999974752433e-07
1,79,0.5670398137823014,1.4025542130277553,9.999999974752433e-07
1,80,0.5670384703986406,1.402391280313301,9.999999974752433e-07
1,81,0.56703676831246,1.4021557091253738,9.999999974752433e-07
1,82,0.5670350716367747,1.4018674648491285,9.999999974752433e-07
1,83,0.567033686462882,1.4015478568735287,9.999999974752433e-07
1,84,0.5670328036510272,1.4012181980393588,9.999999974752433e-07
1,85,0.5670324763675875,1.4008985693372884,9.999999974752433e-07
1,86,0.5670326315436878,1.400606755021679,9.999999974752433e-07
1,87,0.5670331071084314,1.4003573969004188,9.999999974752433e-07
1,88,0.5670337025411222,1.4001613989863906,9.999999974752433e-07
1,89,0.5670342294276509,1.4000255962762198,9.999999974752433e-07
1,90,0.567034550897177,1.3999526852016284,9.999999974752433e-07
1,91,0.5670346030677376,1.399941399015652,9.999999974752433e-07
1,92,0.5670343966876331,1.3999868994684537,9.999999974752433e-07
1,93,0.5670340018078719,1.4000813467829034,9.999999974752433e-07
1,94,0.5670335216289496,1.4002146031774938,9.999999974752433e-07
1,95,0.5670330631238976,1.4003750209481634,9.999999974752433e-07
1,96,0.5670327116023777,1.400550264361208,9.999999974752433e-07
1,97,0.5670325144091457,1.4007281153186075,9.999999974752433e-07
1,98,0.5670324760874902,1.4008972159522366,9.999999974752433e-07
1,99,0.5670325643463735,1.4010477069626142,9.999999974752433e-07
1,100,0.5670327237484043,1.4011717284924663,9.999999974752433e-07
2,1,1085.5843793960719,4.2459378242492685,9.999999974752433e-07
2,2,1020.7246244794452,4.203966308925061,9.999999974752433e-07
2,3,958.6953728605454,4.162464105819595,9.999999974752433e-07
2,4,899.5204760089483,4.1214647562232765,9.999999974752433e-07
2,5,843.2113199462207,4.0810022143424485,9.999999974752433e-07
2,6,789.7658712650109,4.041110568995844,9.999999974752433e-07
2,7,739.1680407078852,4.0018237242596015,9.999999974752433e-07
2,8,691.387405430161,3.963175046036094,9.999999974752433e-07
2,9,646.379317546512,3.925196984156374,9.999999974752433e-07
2,10,604.0854019113737,3.887920681772462,9.999999974752433e-07
2,11,564.4344238258669,3.8513755852562723,9.999999974752433e-07
2,12,527.3434805341378,3.8155890683978186,9.999999974752433e-07
2,13,492.7194612558364,3.780586084366828,9.999999974752433e-07
2,14,460.46070285969654,3.74638885763075,9.999999974752433e-07
2,15,430.45876290455277,3.713016625978852,9.999999974752433e-07
2,16,402.60023242845324,3.6804854401909823,9.999999974752433e-07
2,17,376.7685184303849,3.6488080259599127,9.999999974752433e-07
2,18,352.8455346475465,3.6179937096678896,9.999999974752433e-07
2,19,330.71325004048634,3.5880484067851985,9.999999974752433e-07
2,20,310.25506350917755,3.558974669208229,9.999999974752433e-07
2,21,291.35698057571625,3.530771785860874,9.999999974752433e-07
2,22,273.9085856118831,3.5034359294812614,9.999999974752433e-07
2,23,257.8038118797572,3.4769603416512362,9.999999974752433e-07
2,24,242.94151799552856,3.4513355477764778,9.999999974752433e-07
2,25,229.22588928540588,3.4265495938414716,9.999999974752433e-07
2,26,216.56668269938982,3.4025882972047423,9.999999974752433e-07
2,27,204.87933795931667,3.3794355044130495,9.999999974752433e-07
2,28,194.08497649327356,3.3570733498787577,9.999999974752433e-07
2,29,184.11031064548249,3.335482510220763,9.999999974752433e-07
2,30,174.88748190907643,3.3146424500255227,9.999999974752433e-07
2,31,166.3538462981377,3.2945316557205526,9.999999974752433e-07
2,32,158.45172249549893,3.2751278551120926,9.999999974752433e-07
2,33,151.12811513381337,3.256408220901866,9.999999974752433e-07
2,34,144.3344246210759,3.2383495571671106,9.999999974752433e-07
2,35,138.02615140886272,3.2209284683411057,9.999999974752433e-07
2,36,132.16260216416268,3.2041215106928256,9.999999974752433e-07
2,37,126.70660235554084,3.1879053266599544,9.999999974752433e-07
2,38,121.62421936894488,3.172256762669362,9.999999974752433e-07
2,39,116.8844986403332,3.157152971279339,9.999999974752433e-07
2,40,112.4592144303022,3.142571498617052,9.999999974752433e-07
2,41,108.32263641958225,3.128490358172666,9.999999974752433e-07
2,42,104.45131218198885,3.114888092053765,9.999999974752433e-07
2,43,100.82386586883968,3.101743820817568,9.999999974752433e-07
2,44,97.42081238414103,3.089037282980287,9.999999974752433e-07
2,45,94.22438678890445,3.0767488652714796,9.999999974752433e-07
2,46,91.21838789235976,3.0648596246500253,9.999999974752433e-07
2,47,88.38803544162079,3.0533513030429984,9.999999974752433e-07
2,48,85.71983990786802,3.0422063357029474,9.999999974752433e-07
2,49,83.20148389983238,3.031407854012278,9.999999974752433e-07
2,50,80.82171448388783,3.0209396834967106,9.999999974752433e-07
2,51,78.57024536923801,3.010786337740784,9.999999974752433e-07
2,52,76.43766820970119,3.0009330088341444,9.999999974752433e-07
2,53,74.41537221364366,2.9913655549145752,9.999999974752433e-07
2,54,72.49547130386878,2.982070485314416,9.999999974752433e-07
2,55,70.67073818864381,2.9730349437620243,9.999999974752433e-07
2,56,68.93454461006264,2.9642466900378075,9.999999974752433e-07
2,57,67.2808073019211,2.9556940804380534,9.999999974752433e-07
2,58,65.70393903274972,2.9473660473553456,9.999999974752433e-07
2,59,64.19880428918938,2.9392520782452993,9.999999974752433e-07
2,60,62.76067912485553,2.9313421942132587,9.999999974752433e-07
2,61,61.38521480455872,2.9236269284225154,9.999999974752433e-07
2,62,60.06840484761326,2.9160973044961533,9.999999974752433e-07
2,63,58.806555156558474,2.908744815058864,9.999999974752433e-07
2,64,57.596256923158286,2.901561400541745,9.999999974752433e-07
2,65,56.434362051433915,2.894539428352559,9.999999974752433e-07
2,66,55.317960845501695,2.887671672495597,9.999999974752433e-07
2,67,54.244361740321004,2.8809512937092903,9.999999974752433e-07
2,68,53.211072894843305,2.8743718201757105,9.999999974752433e-07
2,69,52.21578544522736,2.8679271288435175,9.999999974752433e-07
2,70,51.2563582836346,2.861611427395494,9.999999974752433e-07
2,71,50.33080419117844,2.855419236882202,9.999999974752433e-07
2,72,49.437277223784875,2.849345375035587,9.999999974752433e-07
2,73,48.574061206163364,2.843384940269193,9.999999974752433e-07
2,74,47.739559249359196,2.837533296366055,9.999999974752433e-07
2,75,46.93228418569007,2.831786057850246,9.999999974752433e-07
2,76,46.15084984043042,2.8261390760339786,9.999999974752433e-07
2,77,45.39396305369553,2.820588425728656,9.999999974752433e-07
2,78,44.6604164014973,2.8151303926056395,9.999999974752433e-07
2,79,43.949081532906334,2.8097614611899298,9.999999974752433e-07
2,80,43.25890307216839,2.8044783034684215,9.999999974752433e-07
2,81,42.58889304797311,2.7992777680929635,9.999999974752433e-07
