model,method,completed_fits,expected_fits,complete_method,run_complete,aggregation,r2,rmse,mae,kendall_tau,predictive_nll,mean_predictive_std,pit_cdf_mae,abs_residual_std_spearman,coverage_50,width_50,coverage_80,width_80,coverage_95,width_95,n_test
selected_5,holdout,1,1,True,True,mean_split_metrics,0.8701936353405282,10.657603067081256,7.624031743509422,0.7486949974698177,3.8450670777433724,9.205252334540754,0.027201159140304264,0.04577548057726019,0.5349593495934959,12.41769669523258,0.7837398373983739,23.594011081127583,0.9073170731707317,36.08392608860627,
selected_5,holdout,1,1,True,True,pooled_predictions,0.8701936353405282,10.657603067081256,7.624031743509422,0.7486949974698177,3.8450670777433724,9.205252334540754,0.027201159140304264,0.04577548057726019,0.5349593495934959,12.41769669523258,0.7837398373983739,23.594011081127583,0.9073170731707317,36.08392608860627,615.0
selected_2,lolo,8,8,True,True,mean_split_metrics,0.6488304170485162,16.824446945166528,12.14361198670649,0.6778105346145032,4.372423035164475,12.715470873720777,0.10262659859735973,-0.05939190206654053,0.5289713541666667,17.15290954648296,0.748046875,32.59106320970726,0.8779296875,49.84372991792155,
selected_2,lolo,8,8,True,True,pooled_predictions,0.65298928755618,17.728370821160652,12.143611986706489,0.6260978795632428,4.372423035164476,12.715470873720777,0.021560695132013197,0.3497863426237156,0.5289713541666666,17.15290954648296,0.748046875,32.591063209707265,0.8779296875,49.84372991792156,3072.0
selected_2,iid_matched,8,8,True,True,mean_split_metrics,0.8659148573762214,10.976700882923268,7.861436399763111,0.7536777869603839,3.8898185400536693,10.159738406653748,0.020158699463696368,0.16581812035875354,0.5406901041666667,13.705278839922848,0.7838541666666667,26.04045732114143,0.9078776041666667,39.8254427387794,
selected_2,iid_matched,8,8,True,True,pooled_predictions,0.8665974635697501,10.992068591414485,7.861436399763111,0.7545093393237761,3.88981854005367,10.15973840665375,0.014377449463696365,0.16129313835296505,0.5406901041666666,13.70527883992285,0.7838541666666666,26.040457321141435,0.9078776041666666,39.8254427387794,3072.0
selected_2,kfold,5,5,True,True,mean_split_metrics,0.8611293370399347,11.198485619814303,7.9891349687462725,0.7479713937811882,3.901842399143452,10.861506992469959,0.022286368590779794,0.18950911947542254,0.5660840549773576,14.651950276208117,0.8092465771563253,27.839162580747008,0.9143894494319535,42.576325046142166,
selected_2,kfold,5,5,True,True,pooled_predictions,0.8613894744283255,11.20457766677559,7.9891943068662306,0.7480344912503929,3.9018269498555527,10.861514708560515,0.019037231848184816,0.18757565030594933,0.5660807291666666,14.651960685056098,0.8092447916666666,27.839182357882862,0.9143880208333334,42.57635529266134,3072.0
selected_2,holdout,1,1,True,True,mean_split_metrics,0.8497231802360994,11.467204182039646,8.34200901073538,0.7324973200901398,3.9462017796808273,10.487930237613208,0.01605731304837801,0.21770343345381085,0.5284552845528455,14.148002892083333,0.7691056910569106,26.881646830671524,0.8959349593495934,41.11193107618101,
selected_2,holdout,1,1,True,True,pooled_predictions,0.8497231802360994,11.467204182039646,8.34200901073538,0.7324973200901398,3.9462017796808273,10.487930237613208,0.01605731304837801,0.21770343345381085,0.5284552845528455,14.148002892083333,0.7691056910569106,26.881646830671524,0.8959349593495934,41.11193107618101,615.0
pc_top,lolo,8,8,True,True,mean_split_metrics,0.20846866560483646,26.056154203273238,23.45010260388587,0.6892926196882869,4.693892278816932,29.14766760390005,0.07828189459570956,-0.08487540242984701,0.359375,39.31960608190593,0.875,74.70847809950348,0.9990234375,114.25675747397796,
pc_top,lolo,8,8,True,True,pooled_predictions,0.2354650672673575,26.31455639105673,23.45010260388587,0.41854316877449665,4.693892278816932,29.14766760390005,0.04209145523927393,0.1374907686447897,0.359375,39.31960608190594,0.875,74.70847809950348,0.9990234375,114.25675747397797,3072.0
pc_top,iid_matched,8,8,True,True,mean_split_metrics,0.8687148377696943,10.87050819324731,8.172668269566877,0.7457219672025108,3.821712266371198,9.64231534908366,0.018712226691419143,0.08356153678240819,0.5123697916666666,13.007285742230565,0.7802734375,24.71424866218579,0.9222005208333334,37.79718162356347,
pc_top,iid_matched,8,8,True,True,pooled_predictions,0.8692566199738493,10.881962886478455,8.172668269566875,0.7453716198750919,3.8217122663711987,9.64231534908366,0.00841029806105611,0.07037848359052165,0.5123697916666666,13.007285742230565,0.7802734375,24.714248662185792,0.9222005208333334,37.79718162356347,3072.0
