task_id,model,split_id,method,reference_group,repeat,fold,seed,n_train,n_test,fit_seed,r2,rmse,mae,kendall_tau,predictive_nll,mean_predictive_std,pit_cdf_mae,abs_residual_std_spearman,coverage_50,width_50,coverage_80,width_80,coverage_95,width_95,n_features,fit_seconds,selected_stop_reason
75,pc_top,split_012,iid_matched,,0,4,42,2688,384,42,0.8873632834943966,9.972627097087855,7.540221370259921,0.7738965484960414,4.042181848599553,20.08986137310664,0.11198019801980197,0.001766640670034926,0.8385416666666666,27.100811158041214,0.9791666666666666,51.492386588557615,1.0,78.75080949138281,16,19.277474407106638,fixed_epoch_budget_no_plateau_test
76,pc_top,split_013,iid_matched,,0,5,42,2688,384,42,0.9005192161875724,9.559182693002413,7.312786282300949,0.7706430782394207,4.034244707877168,20.17365517715613,0.11581270627062705,0.05938760977925468,0.8515625,27.213847281963854,0.9791666666666666,51.70715875008275,1.0,79.07927516751204,16,19.241684404201806,fixed_epoch_budget_no_plateau_test
77,pc_top,split_014,iid_matched,,0,6,42,2688,384,42,0.8879245600484627,9.993561360426444,7.227740731239318,0.7489748911848664,4.046955661116847,20.208642289042473,0.11899236798679866,0.01632002136244956,0.8385416666666666,27.26104417867646,0.9791666666666666,51.7968343261064,0.9973958333333334,79.21642212595265,16,19.267181806266308,fixed_epoch_budget_no_plateau_test
78,pc_top,split_015,iid_matched,,0,7,42,2688,384,42,0.8892683567462505,10.124358882838745,7.369139431118964,0.7747164579795873,4.044503575964037,20.05107859770457,0.115503300330033,-0.0805137584347767,0.8489583333333334,27.048493989055512,0.9817708333333334,51.39298233549224,0.9947916666666666,78.5987838053657,16,19.346648475155234,fixed_epoch_budget_no_plateau_test
79,pc_top,split_016,kfold,,0,0,42,2457,615,42,0.8877360556974914,10.010218507629284,7.325982432171581,0.765687865111409,4.042274839225842,20.080408468479064,0.11593012959832567,0.03146809891467078,0.848780487804878,27.08805938347946,0.9804878048780488,51.46815781910879,0.9967479674796748,78.71375478614414,16,24.435547592118382,fixed_epoch_budget_no_plateau_test
80,pc_top,split_017,kfold,,0,1,42,2457,615,42,0.8985807742880701,9.668290085794943,7.271857860906338,0.769424311225627,4.037120761494233,20.160895572445256,0.11615551799082346,0.08221918305734943,0.848780487804878,27.196634836775786,0.9821138211382113,51.67445456729684,1.0,79.02925843613149,16,18.549625954590738,fixed_epoch_budget_no_plateau_test
81,pc_top,split_018,kfold,,0,2,42,2458,614,42,0.8747387869805696,10.565988176850366,7.954361625074952,0.7576980623494872,4.051411043600534,19.927421358586912,0.10420679201470637,0.031660646792289776,0.8159609120521173,26.8816829084107,0.9771986970684039,51.07603607872793,0.996742671009772,78.11405633516917,16,18.81289091333747,fixed_epoch_budget_no_plateau_test
82,pc_top,split_019,kfold,,0,3,42,2458,614,42,0.8888409396847674,9.944724688032576,7.496223771906055,0.7669264462230155,4.041588003071116,20.12326860272535,0.11283387622149835,0.031857229636056056,0.8550488599348535,27.14587682596175,0.9755700325732899,51.57801276339435,1.0,78.88176342513468,16,18.578684395179152,fixed_epoch_budget_no_plateau_test
83,pc_top,split_020,kfold,,0,4,42,2458,614,42,0.894649800545494,9.899094161400011,7.291415285116687,0.7644451787312614,4.043425022081645,20.178508951143645,0.11665107878866063,-0.01754325642362121,0.8403908794788274,27.220394923572556,0.9771986970684039,51.719599473387746,0.995114006514658,79.09830161192129,16,18.576908712275326,fixed_epoch_budget_no_plateau_test
84,pc_scores,split_000,lolo,AmPhos,0,0,42,2688,384,42,0.25315061209458023,27.311481780146167,24.888282680511477,0.7227167355637705,4.753633321047505,32.53769760330518,0.050300123762376234,-0.1449751327604032,0.3359375,43.89268705681792,0.9713541666666666,83.39747460546509,1.0,127.54543088466677,194,24.645955531857908,fixed_epoch_budget_no_plateau_test
85,pc_scores,split_001,lolo,CataCXium A,0,1,42,2688,384,42,0.7109986315859891,16.6204404558553,12.471241265734037,0.6567754836627034,4.317669472685306,23.132036944230396,0.09029599834983495,0.027250050862975148,0.7057291666666666,31.20464364008099,0.8984375,59.28979632022799,0.9869791666666666,90.67591859948307,194,18.975768846459687,fixed_epoch_budget_no_plateau_test
86,pc_scores,split_002,lolo,P(Cy)3,0,2,42,2688,384,42,0.7046768930344348,16.08934732996548,12.436158008972804,0.6462848269834204,4.35595264055959,25.491311078270275,0.09529806105610561,0.07800049167542641,0.7604166666666666,34.38725608270626,0.9348958333333334,65.33685924028337,0.9947916666666666,99.92410326423327,194,19.26629297528416,fixed_epoch_budget_no_plateau_test
87,pc_scores,split_003,lolo,P(Ph)3,0,3,42,2688,384,42,0.36914794737144063,26.387282524234447,24.387523590723674,0.7033319756857649,4.725360285813115,32.07283692558607,0.1037211221122112,0.031891939890971666,0.4401041666666667,43.26559953203642,0.9557291666666666,82.20598874688298,1.0,125.72321051235008,194,19.250520333647728,fixed_epoch_budget_no_plateau_test
88,pc_scores,split_004,lolo,P(o-Tol)3,0,4,42,2688,384,42,-0.15644267837602732,29.531120967753587,26.324152070681254,,4.821321896417353,33.83491516113281,0.11188634488448841,,0.3802083333333333,45.64260694987616,0.9270833333333334,86.722376989637,1.0,132.6304302715771,194,19.155342885293067,fixed_epoch_budget_no_plateau_test
89,pc_scores,split_005,lolo,P(tBu)3,0,5,42,2688,384,42,0.43415973061023194,21.74440270074861,19.453045491576194,0.6420328997091576,4.621662174698311,32.36423122882843,0.11130878712871284,0.08561438384125537,0.5859375,43.658684473641436,0.9739583333333334,82.95286239790504,1.0,126.86545519166043,194,19.261538695544004,fixed_epoch_budget_no_plateau_test
90,pc_scores,split_006,lolo,SPhos,0,6,42,2688,384,42,0.8055414867006181,12.30677444719852,10.076832101742426,0.7624351477055282,4.3126147167393025,26.78360445300738,0.11030837458745874,-0.1567254711567446,0.8489583333333334,36.130533353719215,0.9973958333333334,68.64914043535788,1.0,104.98980020812216,194,19.28251399565488,fixed_epoch_budget_no_plateau_test
91,pc_scores,split_007,lolo,XPhos,0,7,42,2688,384,42,0.20760578434628274,24.04773965920984,21.146938366889955,0.7476047057954504,4.682437409371622,33.10307916998863,0.0353424092409241,-0.08958903224132785,0.4791666666666667,44.655375200173495,0.9973958333333334,84.84660586929157,1.0,129.76168590111158,194,19.078092855401337,fixed_epoch_budget_no_plateau_test
92,pc_scores,split_008,iid_matched,,0,0,42,2688,384,42,0.9032762261959203,9.469777683465157,6.86147366185983,0.7882711394715236,3.9397849609057887,17.843132307132084,0.11130981848184818,0.043196865145298566,0.8359375,24.070019705106308,0.9739583333333334,45.73378828484912,0.9973958333333334,69.94379338672394,194,24.15301842894405,fixed_epoch_budget_no_plateau_test
93,pc_scores,split_009,iid_matched,,0,1,42,2688,384,42,0.9147592839722544,8.621045576455968,6.534722340106964,0.78800737539072,3.9211239529897397,17.94693091015021,0.11532281353135311,-0.044393416635583736,0.8411458333333334,24.210041892747103,0.984375,45.99983480924757,1.0,70.35067643384612,194,18.379618383944035,fixed_epoch_budget_no_plateau_test
94,pc_scores,split_010,iid_matched,,0,2,42,2688,384,42,0.9167604140125328,8.760527384586412,6.4182797529300055,0.7904149288649364,3.9255752169386056,17.937757059931755,0.11783209570957091,-0.04774507476857347,0.8515625,24.197666556862742,0.984375,45.9763212850285,0.9973958333333334,70.31471560179067,194,18.51840199623257,fixed_epoch_budget_no_plateau_test
95,pc_scores,split_011,iid_matched,,0,3,42,2688,384,42,0.8948858411177512,9.705080359264244,7.1886553694804505,0.769634577672479,3.9483210261909156,17.755363007386524,0.1029806105610561,-0.12486584890305517,0.8229166666666666,23.951620718985776,0.9739583333333334,45.50882651785778,0.9921875,69.59974405382474,194,18.858468557707965,fixed_epoch_budget_no_plateau_test
96,pc_scores,split_012,iid_matched,,0,4,42,2688,384,42,0.9038211323635459,9.21529874344075,6.941258625189463,0.7877139440372412,3.9346466008684033,17.85710550347964,0.10748452970297029,-0.05289685836356855,0.828125,24.088869260534114,0.9791666666666666,45.76960302815886,0.9973958333333334,69.99856730990416,194,18.66693252697587,fixed_epoch_budget_no_plateau_test
97,pc_scores,split_013,iid_matched,,0,5,42,2688,384,42,0.9192475982942141,8.612493090871903,6.49877995789051,0.7907166542295626,3.922962195424811,17.99760966002941,0.11711117986798678,0.051433912040961656,0.8489583333333334,24.27840648743965,0.9817708333333334,46.12972967174263,1.0,70.54933348293564,194,18.423521109856665,fixed_epoch_budget_no_plateau_test
98,pc_scores,split_014,iid_matched,,0,6,42,2688,384,42,0.8999294726061037,9.443177466644233,6.79302989880244,0.7640166777812685,3.9504519909798295,17.994708786408108,0.11383663366336631,-0.11912956495201926,0.8385416666666666,24.27449326839128,0.9739583333333334,46.12229443348096,0.9895833333333334,70.5379622672927,194,18.407316213473678,fixed_epoch_budget_no_plateau_test
99,pc_scores,split_015,iid_matched,,0,7,42,2688,384,42,0.9018151965121218,9.533531296011036,6.927505124409993,0.7886963856372726,3.9403702461590187,17.763556857903797,0.10921204620462047,-0.042140610694788236,0.8307291666666666,23.96267405536285,0.9765625,45.52982820177427,0.9895833333333334,69.63186335764186,194,18.39899961836636,fixed_epoch_budget_no_plateau_test
100,pc_scores,split_016,kfold,,0,0,42,2457,615,42,0.9001785142583999,9.439205126703456,6.853580286165562,0.779219751704374,3.943285569135506,17.918836370328577,0.11068179988730578,-0.05159667931972692,0.8357723577235773,24.17214293445477,0.9739837398373984,45.92782560626422,0.9951219512195122,70.24054786142088,194,24.22390614170581,fixed_epoch_budget_no_plateau_test
101,pc_scores,split_017,kfold,,0,1,42,2457,615,42,0.9130797179431065,8.950557576483291,6.615185668945313,0.7855447873710081,3.9319435314924984,17.968502373424002,0.1154841825645979,0.00010083068725863688,0.8308943089430895,24.239141354496912,0.9821138211382113,46.0551246943068,0.9951219512195122,70.43523501606705,194,18.901950621046126,fixed_epoch_budget_no_plateau_test
102,pc_scores,split_018,kfold,,0,2,42,2458,614,42,0.8909920751557485,9.856684372436895,7.412342942700713,0.7718971956505436,3.946581263498814,17.651555328493398,0.09835327506692039,-0.02919205980535344,0.7931596091205212,23.811586288175654,0.9706840390879479,45.24275673105569,0.993485342019544,69.19282542992629,194,18.924221565015614,fixed_epoch_budget_no_plateau_test
103,pc_scores,split_019,kfold,,0,3,42,2458,614,42,0.9067403693163836,9.108926059418405,6.799674884783717,0.7861320240983029,3.935061415778001,17.93875730620145,0.1111245847711807,-0.009983240949678656,0.8387622149837134,24.199015868575906,0.9723127035830619,45.97888501937421,1.0,70.31863649511921,194,18.907181441783905,fixed_epoch_budget_no_plateau_test
104,pc_scores,split_020,kfold,,0,4,42,2458,614,42,0.9067524534086091,9.313147499503591,6.799373645223313,0.7793141585095741,3.9380671832432643,17.87927174335194,0.11152320443770761,-0.040525019275305545,0.8371335504885994,24.118771063722622,0.9706840390879479,45.826417386980026,0.993485342019544,70.08545737354893,194,18.861983430571854,fixed_epoch_budget_no_plateau_test
